"","RPY_3YR_RT","INC_PCT_M2","C150_4_POOLED_SUPP","PCT10_EARN_WNE_P6","GT_25K_P6","C150_4","NPT4_75UP_PUB","TUITIONFEE_OUT","NPT4_PUB","C100_4","PAR_ED_PCT_1STGEN","CDR3"
"4324",0.5383104126,0.1250603573,NA,4100,0.455,NA,9665,12456,6722,NA,0.5101816181,0.243
"4325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6046511628,NA
"4326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4327",0.5968028419,0.0545718433,NA,2800,0.305,NA,NA,NA,NA,NA,0.5435992579,0.11
"4328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7346938776,NA
"4329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6769230769,NA
"4330",NA,NA,NA,5600,0.528,NA,NA,NA,1767,NA,0.4661654135,NA
"4331",0.69,NA,NA,NA,0.706,NA,NA,NA,9383,NA,NA,0.145
"4332",0.887755102,0.213592233,NA,NA,0.889,NA,NA,NA,18634,NA,NA,0.057
"4333",0.5689655172,0.1006944444,NA,NA,NA,NA,NA,NA,NA,NA,0.5525291829,0.111
"4334",0.4813559322,0.0940525588,NA,2900,0.364,NA,NA,NA,NA,NA,0.5175879397,0.232
"4335",0.8389368469,0.1429790866,NA,5900,0.588,NA,NA,29930,NA,NA,0.3405762872,0.069
"4336",0.4576654115,0.0562410035,NA,6400,0.549,0.5,NA,13071,NA,0,0.5221782448,0.206
"4337",0.4358974359,NA,NA,3200,0.471,NA,9438,NA,6782,NA,0.5124816446,0.247
"4338",0.5628435876,0.0995554732,0.38610169491525,6500,0.563,0.398,NA,14245,NA,0.3158,0.482039524,0.098
"4339",0.5546908776,0.0549273021,NA,5100,0.522,NA,NA,NA,NA,NA,0.5967365967,0.164
"4340",0.6534954407,0.0980392157,NA,NA,0.22,NA,NA,NA,NA,NA,0.4785714286,0.129
"4341",0.6265060241,0.0789049919,NA,5400,0.626,NA,NA,NA,NA,NA,0.6632860041,0.129
"4342",0.5303703704,0.0689655172,NA,2900,0.297,NA,NA,15214,NA,NA,0.5858585859,0.105
"4343",0.6577540107,0.1124260355,NA,2500,0.354,NA,NA,9644,NA,NA,0.5081967213,0.078
"4344",0.7363636364,0.0863636364,NA,NA,0.524,NA,NA,NA,NA,NA,0.6597938144,0.122
"4345",0.4545454545,0.0718816068,NA,6100,0.588,NA,NA,17997,NA,NA,0.5292207792,0.122
"4346",0.4810606061,NA,NA,4100,0.309,NA,NA,NA,NA,NA,0.5909090909,NA
"4347",0.5045978689,0.0744742427,NA,4100,0.457,NA,NA,NA,NA,NA,0.5595880333,0.175
"4348",0.3724978242,0.0321046373,NA,4000,0.306,NA,NA,19968,NA,NA,0.5873140172,0.234
"4349",0.5945945946,NA,NA,NA,0.216,NA,NA,NA,NA,NA,0.4603174603,0.027
"4350",NA,NA,NA,3200,0.387,NA,8065,NA,4438,NA,0.5849056604,NA
"4351",0.2965616046,0.03187251,NA,2400,0.313,NA,NA,NA,NA,NA,0.6422447389,0.25
"4352",0.4089440994,0.0815370778,0.31971147540983,6400,0.578,0.2167,NA,18048,NA,NA,0.4972857507,0.188
"4353",0.5927682276,0.0905524681,NA,5000,0.454,NA,11533,6860,7575,NA,0.4600073719,0.172
"4354",0.372292941,0.0858097415,0.10391818181818,7600,0.611,0.15,NA,16360,NA,0.1176,0.4874431058,0.17
"4355",0.2170151107,0.0225251926,0.26815292652552,3100,0.37,0.2787,NA,14220,NA,0.2468,0.6014551334,0.212
"4356",0.6428571429,NA,NA,NA,NA,NA,22823,NA,21932,NA,NA,0.159
"4357",0.6296296296,NA,NA,3300,0.376,NA,NA,NA,NA,NA,0.6421052632,0.089
"4358",0.5593220339,NA,NA,NA,NA,NA,NA,NA,21842,NA,NA,0.133
"4359",NA,NA,NA,1700,0.207,NA,NA,4590,5981,NA,0.6,NA
"4360",0.4254966887,NA,NA,9000,0.56,NA,NA,NA,NA,NA,0.6564102564,0.106
"4361",0.6459455416,0.0986489385,NA,4600,0.501,NA,NA,NA,NA,NA,0.5067976493,0.095
"4362",0.4974823766,0.1067724222,0.59144785992217,6900,0.475,0.6646,NA,14820,NA,NA,0.585504886,0.099
"4363",0.7924528302,0.1374045802,0.52274772727272,NA,0.755,0.75,NA,20736,NA,0.75,0.3833333333,0.03
"4364",0.4237011685,0.0704771254,0.2045,4700,0.514,0.2089,NA,13956,NA,0.1081,0.5397568402,0.129
"4365",0.4237011685,0.0704771254,0.36001257142857,4700,0.514,0.4186,NA,15352,NA,NA,0.5397568402,0.129
"4366",0.4444444444,0.1111111111,NA,NA,0.206,NA,NA,NA,NA,NA,0.5280898876,0.241
"4367",NA,NA,NA,NA,NA,0.5,NA,11000,NA,0,NA,0.093
"4368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4369",0.5236051502,0.1170212766,NA,4100,0.206,NA,NA,NA,NA,NA,0.5949367089,NA
"4370",0.4089440994,0.0815370778,0.46080882352941,6400,0.578,0.541,NA,18048,NA,0.3333,0.4972857507,0.188
"4371",0.4196323817,0.0547417116,NA,4900,0.472,NA,NA,17010,NA,NA,0.5354166667,0.135
"4372",NA,NA,NA,4400,0.571,NA,NA,NA,16984,NA,0.4574132492,NA
"4373",NA,NA,NA,4400,0.571,NA,7043,NA,6688,NA,0.4574132492,NA
"4374",NA,NA,NA,4400,0.571,NA,NA,NA,10381,NA,0.4574132492,NA
"4375",0.7407126611,0.123119015,NA,4600,0.379,NA,NA,NA,NA,NA,0.4084507042,0.118
"4376",0.4089440994,0.0815370778,0.39878640483383,6400,0.578,0.3895,NA,18048,NA,NA,0.4972857507,0.188
"4377",0.4975609756,0.084214981,NA,4600,0.416,NA,NA,NA,NA,NA,0.5413161801,0.187
"4378",0.4975609756,0.084214981,NA,4600,0.416,NA,NA,NA,NA,NA,0.5413161801,0.187
"4379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5856164384,NA
"4380",0.7142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078
"4381",0.557956778,0.1078838174,NA,3000,0.249,NA,NA,13170,NA,NA,0.6214876033,0.062
"4382",0.5160599572,NA,0.4815,5700,0.55,0.4667,NA,14245,NA,0.6,0.6241610738,0.133
"4383",0.9442446043,0.1880088823,NA,11800,0.764,NA,NA,NA,NA,NA,0.1726618705,0.027
"4384",0.6867295141,0.148507731,NA,6900,0.507,NA,6207,5280,3368,NA,0.4486245955,0.133
"4385",0.842750533,0.1317957166,NA,NA,NA,NA,NA,12200,NA,NA,0.4968279144,0.033
"4386",0.8036809816,0.1444043321,0.67688254716981,5700,0.43,0.6937,14781,29944,9552,0.5721,0.1423076923,0.054
"4387",0.4038461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4603174603,0.113
"4388",0.6421232877,0.072300183,NA,2500,0.308,NA,NA,NA,NA,NA,0.5195702226,0.093
"4389",0.4666895604,0.0771520714,0.59526138865368,5600,0.521,0.5391,NA,11352,NA,0.65,0.459655485,0.257
"4390",0.6901811249,0.1113445378,NA,5500,0.509,NA,NA,NA,NA,NA,0.3997695853,0.149
"4391",0.4741784038,0.1020408163,NA,NA,NA,NA,NA,NA,NA,NA,0.5714285714,0.214
"4392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"4394",0.4101633394,0.0833914864,NA,3500,0.432,NA,NA,NA,NA,NA,0.5250106883,0.098
"4395",0.3258594918,0.0680437424,NA,NA,0.197,NA,NA,NA,NA,NA,0.5046106557,0.115
"4396",0.4598825832,0.066098081,NA,3600,0.25,NA,NA,NA,NA,NA,0.5835543767,0.072
"4397",0.8552631579,0.128440367,NA,NA,0.493,NA,NA,NA,NA,NA,0.46875,0.048
"4398",0.4526161727,0.0831469053,NA,3600,0.276,NA,NA,NA,NA,NA,0.5318961725,0.19
"4399",0.6129032258,0.0568181818,NA,5200,0.324,NA,NA,NA,NA,NA,0.6011560694,0.1
"4400",0.3898305085,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6515151515,0.216
"4401",0.5475763016,0.0728813559,NA,6100,0.696,NA,NA,NA,13680,NA,0.5876993166,0.196
"4402",0.4604962168,0.081955202,NA,4500,0.508,NA,NA,13620,NA,NA,0.5363278975,NA
"4403",0.3065843621,0.066951567,0.54251372549019,4000,0.337,0.2429,NA,17000,NA,NA,0.5453744493,0.25
"4404",0.4514863749,0.0831443689,NA,3300,0.42,NA,NA,13500,NA,NA,0.5142436149,0.15
"4405",0.4152046784,0.0536398467,NA,4100,0.394,NA,NA,2230,4899,NA,0.5165562914,0.247
"4406",0.4797297297,0.0630252101,NA,5500,0.233,NA,NA,NA,NA,NA,0.4210526316,0.057
"4407",NA,NA,0.06668666666666,NA,NA,0.0513,NA,8400,NA,0,NA,NA
"4408",0.5174731183,0.0797038328,NA,4400,0.494,NA,NA,NA,NA,NA,0.5290731146,0.146
"4409",0.5246636771,0.0829875519,NA,NA,0.253,NA,NA,NA,NA,NA,0.5675675676,0.127
"4410",0.3646138807,NA,0.22218911564625,2100,0.229,0.2764,NA,4970,NA,0.1478,0.4545068027,0.3
"4411",0.3646138807,NA,0.3019037735849,2100,0.229,0.32,NA,4970,NA,0.1455,0.4545068027,0.3
"4412",0.7647058824,0.1160541586,0.27478391089108,8100,0.662,0.3085,NA,21150,NA,0.2228,0.4043010753,0.122
"4413",0.5579058699,0.0923076923,NA,4800,0.548,NA,11559,7830,7904,NA,0.4764150943,0.181
"4414",0.5857033051,0.1308793456,NA,7700,0.624,NA,11759,7830,8536,NA,0.4305448964,0.167
"4415",NA,0.1733333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012
"4416",0.5930047695,0.0738295318,0.61564375,4700,0.437,0.7594,NA,16700,NA,NA,0.4845212383,0.12
"4417",0.5129274395,NA,NA,4100,0.497,NA,NA,NA,NA,NA,0.5185185185,NA
"4418",0.4775823631,0.0617352614,NA,6600,0.554,NA,NA,NA,NA,NA,0.5518518519,0.222
"4419",NA,NA,NA,5700,0.545,NA,NA,NA,9706,NA,0.5472636816,NA
"4420",NA,NA,NA,NA,NA,NA,6150,NA,3194,NA,NA,NA
"4421",0.4232365145,NA,NA,NA,0.194,NA,NA,NA,NA,NA,0.5,0.26
"4422",NA,NA,NA,NA,NA,NA,NA,NA,4212,NA,0.4622641509,NA
"4423",0.65,0.1844660194,NA,9800,0.495,NA,NA,NA,10174,NA,NA,0.126
"4424",0.3952164009,0.0405515004,NA,2500,0.263,NA,NA,NA,NA,NA,0.6025641026,0.218
"4425",NA,NA,NA,NA,0.255,NA,NA,NA,NA,NA,0.6666666667,NA
"4426",NA,NA,NA,NA,0.133,NA,NA,NA,NA,NA,NA,NA
"4427",NA,NA,NA,3000,0.346,NA,NA,NA,6320,NA,0.5801526718,NA
"4428",0.3380360126,0.0545513234,NA,4000,0.311,NA,NA,NA,NA,NA,0.6308453237,0.207
"4429",0.6447368421,0.09375,NA,NA,0.542,NA,18111,NA,13830,NA,0.5925925926,0.171
"4430",0.3577283372,0.0896510229,NA,6300,0.531,NA,NA,13390,NA,NA,0.4386288242,0.305
"4431",0.4276169265,0.0747011952,NA,3500,0.469,NA,NA,19756,NA,NA,0.4308510638,0.148
"4432",0.3777777778,NA,NA,3900,0.352,NA,NA,NA,NA,NA,0.5350877193,0.314
"4433",0.6780045351,0.0685714286,NA,3700,0.425,NA,NA,NA,NA,NA,0.4312354312,0.126
"4434",0.74,0.112745098,NA,3200,0.365,NA,NA,NA,NA,NA,0.4913294798,0.111
"4435",NA,NA,NA,NA,0.481,NA,NA,NA,4242,NA,0.5494505495,NA
"4436",0.3056478405,0.053074166,NA,3100,0.279,NA,NA,15425,NA,NA,0.5663651468,0.128
"4437",NA,NA,NA,2000,0.564,NA,NA,NA,11918,NA,0.5462184874,NA
"4438",0.512195122,NA,NA,NA,0.6,NA,13499,NA,10629,NA,0.4367816092,0.2
"4439",NA,NA,NA,4700,0.592,NA,NA,NA,1438,NA,0.4829545455,NA
"4440",0.684729064,0.1158798283,NA,6400,0.683,NA,18384,NA,16672,NA,0.5661375661,0.165
"4441",NA,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007
"4442",NA,NA,NA,3400,0.461,NA,NA,NA,8845,NA,0.5111111111,NA
"4443",0.6944444444,NA,NA,NA,NA,NA,15374,NA,13963,NA,NA,0.031
"4444",0.6458333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.217
"4445",0.8743169399,0.1895424837,NA,4600,0.32,NA,NA,NA,NA,NA,0.3576642336,0.067
"4446",NA,0.1428571429,NA,NA,NA,NA,14670,NA,13089,NA,NA,0.066
"4447",0.4526161727,0.0831469053,NA,3600,0.276,NA,NA,NA,NA,NA,0.5318961725,0.19
"4448",0.4773809524,0.0803822372,NA,4700,0.388,NA,NA,NA,NA,NA,0.5597269625,0.183
"4449",NA,NA,NA,NA,NA,NA,NA,6200,NA,NA,0.4776119403,0.19
"4450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4451",0.6200592154,0.1347126006,NA,9300,0.682,NA,NA,NA,NA,NA,0.532370855,0.171
"4452",0.8018238434,0.188937409,0.46222267206477,11100,0.695,0.4462,27256,21930,23697,0.3227,0.3984301413,0.12
"4453",0.6578947368,0.0632411067,NA,8900,0.547,NA,NA,10904,NA,NA,0.4927536232,0.07
"4454",0.5650459921,0.0506666667,NA,7500,0.418,NA,NA,NA,NA,NA,0.5394736842,0.163
"4455",0.3393306945,0.0730880929,NA,2400,0.318,NA,NA,NA,NA,NA,0.5297580118,0.157
"4456",NA,NA,NA,900,0.235,NA,NA,2505,8156,NA,0.2327586207,NA
"4457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"4458",0.7453146577,0.1298255382,NA,5800,0.552,NA,9582,9490,6371,NA,0.4759253194,0.089
"4459",0.5897435897,0.1164658635,NA,4600,0.515,NA,7568,6970,4639,NA,0.4946682464,0.122
"4460",0.4758064516,NA,NA,NA,0.352,NA,NA,NA,NA,NA,NA,0.169
"4461",NA,0.089373297,NA,3900,0.388,NA,13142,4948,8556,NA,0.4865900383,0.413
"4462",0.4840943519,0.0476985625,NA,3000,0.261,NA,NA,15995,NA,NA,0.5738443158,0.092
"4463",0.3240177089,0.0701030928,NA,3100,0.388,NA,NA,15000,NA,NA,0.5698324022,0.177
"4464",0.4646611091,0.0808605341,0.38818103703703,4200,0.416,0.3906,NA,13860,NA,0.05,0.5601851852,0.133
"4465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
"4466",0.4089440994,0.0815370778,0.31208014184397,6400,0.578,0.3765,NA,18048,NA,NA,0.4972857507,0.188
"4467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"4468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4469",0.6436781609,NA,NA,NA,0.667,NA,10227,NA,7657,NA,NA,0.105
"4470",0.4089440994,0.0815370778,0.23672608695652,6400,0.578,0.2479,NA,18048,NA,0.2143,0.4972857507,0.188
"4471",0.4089440994,0.0815370778,0.35646666666666,6400,0.578,0.325,NA,18048,NA,NA,0.4972857507,0.188
"4472",0.4089440994,0.0815370778,0.5402625592417,6400,0.578,0.5149,NA,18048,NA,NA,0.4972857507,0.188
"4473",0.8740185582,0.1478843737,0.4824889498102,10100,0.663,0.4853,16780,18329,9736,0.1219,0.4763217239,0.049
"4474",0.3347865034,0.0733325573,NA,7900,0.659,0.6667,NA,14071,NA,0.6667,0.5099347495,0.132
"4475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"4476",0.4570527975,0.0734109221,NA,3100,0.346,NA,NA,NA,NA,NA,0.6077694236,0.161
"4477",0.4237011685,0.0704771254,0.25061366742596,4700,0.514,0.2593,NA,15352,NA,0,0.5397568402,0.129
"4478",0.4470588235,NA,NA,NA,0.214,NA,NA,NA,NA,NA,NA,0.275
"4479",0.5571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083
"4480",0.4918032787,0.0888030888,NA,2900,0.346,NA,NA,14048,NA,NA,0.53125,0.151
"4481",0.5982532751,0.0421416235,NA,4900,0.351,NA,NA,8450,NA,NA,0.7455890723,0.092
"4482",0.5322847682,0.0526315789,NA,3100,0.341,NA,NA,9828,NA,NA,0.6850220264,0.195
"4483",0.547752809,0.0656550919,NA,3300,0.341,NA,NA,NA,NA,NA,0.536988359,0.105
"4484",0.4936112979,0.0764705882,NA,2800,0.327,NA,NA,NA,NA,NA,0.5535211268,0.182
"4485",0.7853773585,0.1742160279,0.40223201133144,5200,0.43,0.4251,NA,25210,NA,0.3158,0.2480916031,0.081
"4486",0.5718623482,0.0530973451,NA,6100,0.667,NA,NA,NA,NA,NA,0.5637982196,0.13
"4487",0.5555555556,0.0688912809,NA,5600,0.392,NA,NA,NA,NA,NA,0.7642998028,0.102
"4488",0.4166338195,0.0494247976,NA,1600,0.393,NA,NA,NA,NA,NA,0.574197861,0.109
"4489",0.4175824176,NA,NA,2300,0.139,NA,NA,NA,NA,NA,0.5882352941,0.175
"4490",0.5916436736,0.1358929022,NA,6900,0.562,NA,9949,5998,6474,NA,0.5351527737,0.179
"4491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4492",NA,NA,0.4798923076923,5500,0.436,0.5882,NA,6546,NA,0.4706,0.6470588235,NA
"4493",NA,NA,NA,1900,0.32,NA,NA,NA,11576,NA,0.5371428571,NA
"4494",0.6106904232,0.0750811688,0.29314592833876,6400,0.544,0.2874,NA,13220,NA,0.1,0.6126727013,0.094
"4495",0.2170151107,0.0225251926,0.47328718159408,3200,0.303,0.5015,NA,14940,NA,0.3333,0.6014551334,0.212
"4496",0.3347865034,0.0733325573,NA,7900,0.659,0,NA,13663,NA,0,0.5099347495,0.132
"4497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005
"4498",0.747440273,0.0954545455,NA,10900,0.786,NA,17476,NA,8751,NA,0.5544041451,0.067
"4499",0.6115107914,NA,NA,2900,0.325,NA,NA,NA,NA,NA,0.688172043,0
"4500",0.7789473684,NA,NA,NA,0.369,NA,NA,NA,NA,NA,NA,0.053
"4501",0.4761904762,0.0613842781,NA,1900,0.214,NA,NA,NA,NA,NA,0.5513491744,0.126
"4502",NA,NA,NA,NA,0.542,NA,NA,NA,23485,NA,0.6461538462,NA
"4503",0.7909090909,NA,NA,NA,0.675,NA,13829,NA,9251,NA,0.5142857143,0.14
"4504",0.3065843621,0.066951567,0.42266391752577,4000,0.337,0.4186,NA,17000,NA,NA,0.5453744493,0.25
"4505",0.6336336336,0.207253886,0.51948918918918,4500,0.393,0.5263,NA,17800,NA,0.4286,0.4742857143,0.084
"4506",0.5416666667,0.1397849462,NA,2700,0.275,NA,NA,NA,NA,NA,0.5890410959,0.093
"4507",0.4089440994,0.0815370778,0.26221258741258,6400,0.578,0.2569,NA,18048,NA,0.1818,0.4972857507,0.188
"4508",0.6459455416,0.0986489385,NA,4600,0.501,NA,NA,NA,NA,NA,0.5067976493,0.095
"4509",NA,NA,NA,NA,NA,NA,NA,NA,658,NA,NA,NA
"4510",0.6160337553,0.158974359,NA,1400,0.456,NA,NA,NA,NA,NA,0.3604651163,0.15
"4511",0.6995305164,NA,NA,3500,0.331,NA,NA,NA,NA,NA,0.6560509554,0.08
"4512",0.3583216292,0.0599093264,NA,3500,0.451,NA,NA,13500,NA,NA,0.6168505517,NA
"4513",NA,NA,NA,NA,0.103,NA,NA,NA,NA,NA,NA,NA
"4514",0.3046875,NA,NA,3200,0.336,NA,NA,4910,3973,NA,0.5587918015,0.292
"4515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029
"4516",0.4089440994,0.0815370778,0.36780574712643,6400,0.578,0.4,NA,19344,NA,0,0.4972857507,0.188
"4517",0.5670731707,NA,NA,4900,0.507,NA,11950,NA,7932,NA,0.6315789474,0.238
"4518",0.5666079073,0.1131297513,NA,7600,0.629,NA,NA,NA,NA,NA,0.5212620027,0.189
"4519",0.3873873874,NA,NA,6400,0.509,NA,15161,11829,14211,NA,0.5202020202,0.242
"4520",NA,NA,NA,3400,0.182,NA,NA,NA,NA,NA,NA,NA
"4521",0.8227848101,0.1343283582,NA,NA,0.636,NA,NA,NA,NA,NA,0.4672131148,0.045
"4522",0.2618453865,NA,0.27397762557077,2900,0.275,0.2269,NA,15321,NA,NA,0.6059405941,0.11
"4523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012
"4524",0.7786561265,0.150997151,NA,NA,0.688,NA,14145,NA,12106,NA,0.5238095238,0.091
"4525",NA,NA,NA,2700,0.324,NA,NA,NA,NA,NA,0.6268656716,NA
"4526",0.5,NA,NA,NA,0.256,NA,NA,NA,NA,NA,0.8148148148,0.342
"4527",0.5499432463,0.05907173,NA,4600,0.394,NA,NA,NA,NA,NA,0.6498316498,0.141
"4528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
"4529",0.4913351233,0.0569046756,NA,4700,0.375,NA,NA,11964,NA,NA,0.6054562127,0.194
"4530",0.3184844384,0.0558375635,0.17647647058823,3300,0.399,0.2,NA,15977,NA,NA,0.5538171691,0.213
"4531",0.4572271386,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666667,0.28
"4532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4533",0.3928035982,0.0498915401,NA,3400,0.22,NA,NA,12871,NA,NA,0.5398740818,0.095
"4534",0.3711340206,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5294117647,NA
"4535",0.2924901186,0.0583103765,NA,3200,0.351,NA,NA,NA,NA,NA,0.5767557489,NA
"4536",NA,NA,NA,NA,NA,NA,NA,NA,1872,NA,0.7012522361,NA
"4537",0.4604962168,0.081955202,NA,2800,0.425,NA,NA,13620,NA,NA,0.5363278975,NA
"4538",0.4604962168,0.081955202,NA,3200,0.524,NA,NA,13620,NA,NA,0.5363278975,NA
"4539",0.3064516129,NA,NA,NA,0.224,NA,NA,NA,NA,NA,0.5,0.333
"4540",0.7773109244,0.0815217391,NA,9500,0.725,NA,NA,NA,NA,NA,0.5138888889,0.102
"4541",0.4330357143,0.0710339384,NA,3500,0.494,NA,NA,NA,NA,NA,0.5281030445,0.273
"4542",0.4122681883,0.0781527531,NA,5000,0.471,NA,NA,14400,NA,NA,0.6171875,NA
"4543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4544",0.7776699029,0.0868024801,NA,4200,0.446,NA,NA,NA,NA,NA,0.6568742656,0.064
"4545",0.3583216292,0.0599093264,NA,3500,0.451,NA,NA,14400,NA,NA,0.6168505517,NA
"4546",0.4971319312,0.0660792952,0.60001555555555,4500,0.459,0.5963,NA,NA,NA,NA,0.5565217391,0.137
"4547",NA,NA,NA,1600,0.278,NA,NA,NA,4205,NA,0.7647058824,NA
"4548",NA,NA,NA,1000,0.153,NA,NA,NA,NA,NA,0.4736842105,NA
"4549",0.5770132916,0.102970297,NA,3600,0.386,NA,NA,11700,NA,NA,0.5309236948,0.161
"4550",0.7243243243,NA,NA,5100,0.44,NA,NA,NA,NA,NA,NA,0.036
"4551",0.5220883534,NA,NA,NA,0.183,NA,NA,NA,NA,NA,0.4736842105,0.226
"4552",0.4089440994,0.0815370778,0.27611940298507,6400,0.578,0.25,NA,18048,NA,NA,0.4972857507,0.188
"4553",0.6139240506,0.0587002096,NA,1300,0.296,NA,NA,NA,NA,NA,0.4375,0.062
"4554",0.4,0.0678807947,NA,4000,0.406,NA,NA,NA,NA,NA,0.476861167,0.089
"4555",0.4477344992,0.0614472123,NA,4400,0.46,NA,NA,13290,NA,NA,0.5546852335,0.103
"4556",0.4840943519,0.0476985625,0.44791788194444,3000,0.261,0.4657,NA,16950,NA,0.6,0.5738443158,0.092
"4557",0.2787261983,0.0346729708,NA,3800,0.366,NA,NA,12745,NA,NA,0.5370666667,0.199
"4558",0.3354708684,0.060199005,NA,4800,0.562,NA,NA,12123,NA,NA,0.5100738751,0.181
"4559",0.7051851852,0.1062271062,NA,3700,0.414,NA,NA,NA,NA,NA,0.4913793103,0.063
"4560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4561",0.4567307692,0.0516795866,NA,9700,0.575,NA,NA,NA,NA,NA,0.6196943973,0.084
"4562",0.6493506494,0.1059907834,NA,NA,NA,NA,NA,NA,NA,NA,0.4583333333,0.066
"4563",NA,0.0558375635,NA,NA,0.208,NA,NA,NA,NA,NA,0.4836601307,NA
"4564",0.3631840796,0.0901639344,NA,2500,0.304,NA,NA,NA,NA,NA,0.5027027027,0.225
"4565",0.6704545455,NA,NA,NA,NA,NA,20141,NA,18347,NA,0.4457831325,0.078
"4566",0.2715140359,0.044206296,NA,5400,0.546,NA,NA,NA,NA,NA,0.6499498495,0.185
"4567",0.8176100629,0.1711711712,0.4726,6900,0.472,NA,NA,16847,NA,NA,NA,0.089
"4568",0.4075165807,0.0609053498,NA,3900,0.334,NA,NA,NA,NA,NA,0.5765199161,NA
"4569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036
"4570",0.3260869565,NA,NA,2400,0.192,NA,NA,NA,NA,NA,0.4925373134,0.104
"4571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5338983051,NA
"4572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4573",0.4353653821,0.0697028009,NA,3200,0.411,NA,NA,NA,NA,NA,0.5611552347,0.166
"4574",0.8552631579,NA,NA,NA,NA,NA,20955,NA,17725,NA,0.5753424658,0.095
"4575",0.4970326409,0.0864116095,NA,4400,0.37,NA,NA,NA,NA,NA,0.5200668896,0.165
"4576",0.5,NA,NA,2400,0.252,NA,NA,NA,NA,NA,0.5505617978,0.093
"4577",0.3184844384,0.0558375635,0.34748305084745,3300,0.399,0.3385,NA,15296,NA,NA,0.5538171691,0.213
"4578",0.5718623482,0.0530973451,NA,6100,0.667,NA,NA,NA,NA,NA,0.5637982196,0.13
"4579",NA,NA,0.5526447368421,NA,0.146,0.6667,NA,8000,NA,0,0.525,NA
"4580",0.4632516704,0.0341047503,NA,3600,0.312,NA,NA,NA,NA,NA,0.5879396985,0.064
"4581",0.4632516704,0.0341047503,NA,3600,0.312,NA,NA,NA,NA,NA,0.5879396985,0.064
"4582",0.6470588235,0.1025641026,NA,8300,0.592,NA,NA,NA,15363,NA,0.5492957746,0.2
"4583",0.5925925926,NA,NA,NA,0.286,NA,NA,NA,9619,NA,0.6216216216,0.093
"4584",0.4840943519,0.0476985625,NA,3100,0.269,NA,NA,15595,NA,NA,0.5738443158,0.092
"4585",0.3354708684,0.060199005,0.30658443017656,4800,0.562,0.3082,NA,12123,NA,NA,0.5100738751,0.181
"4586",0.4173913043,NA,NA,NA,0.224,NA,NA,NA,NA,NA,0.5950413223,0.156
"4587",NA,NA,NA,NA,NA,NA,NA,6100,3862,NA,NA,NA
"4588",0.1686746988,NA,NA,1900,0.11,NA,NA,NA,NA,NA,0.5747126437,0.194
"4589",NA,NA,NA,NA,NA,NA,NA,NA,726,NA,0.641025641,NA
"4590",NA,NA,NA,5300,0.578,NA,NA,NA,165,NA,0.5339366516,NA
"4591",NA,NA,NA,2700,0.392,NA,NA,NA,2819,NA,0.6072463768,NA
"4592",NA,NA,NA,2700,0.392,NA,NA,NA,3141,NA,0.6072463768,NA
"4593",NA,NA,NA,2700,0.392,NA,NA,NA,1919,NA,0.6072463768,NA
"4594",NA,NA,NA,2700,0.392,NA,NA,NA,4778,NA,0.6072463768,NA
