"","x"
"27",0.6559399303
"1625",0.6516853933
"1208",0.4089440994
"3482",0.4188649081
"4384",0.6867295141
"3240",0.8542713568
"1817",0.4391666667
"444",0.5856573705
"2393",0.8890339426
"5631",0.3998964669
"4471",0.4089440994
"299",0.485106383
"1898",0.9706498952
"2136",0.7714285714
"4150",0.7192274431
"1753",0.9648594378
"5025",0.3347865034
"2951",0.9512893983
"1165",0.6616573637
"5832",0.4089440994
"4616",0.4089440994
"4006",0.9617627997
"660",0.7505518764
"3702",0.6982922201
"2453",0.6185777475
"2608",0.9284338896
"5363",0.3797783307
"3346",0.8605263158
"3856",0.3158248254
"3719",0.5166666667
"4112",0.9081557678
"1947",0.8674590041
"1809",0.4089440994
"4153",0.8860521365
"2959",0.8538596877
"312",0.4005763689
"3435",0.8416534181
"2277",0.566338135
"634",0.5138121547
"3769",0.8063139932
"752",0.3274230262
"1184",0.9588550984
"3722",0.7301667509
"1115",0.7753623188
"3107",0.7647914646
"3997",0.8574468085
"3941",0.9109979023
"1384",0.829787234
"3599",0.4556752278
"1138",0.8639942734
"3540",0.8756476684
"935",0.8340093604
"2929",0.7481898632
"1151",0.846974359
"2193",0.8552987091
"746",0.8276611151
"2701",0.4512195122
"3287",0.7267162221
"3474",0.7546099291
"369",0.8101905873
"1137",0.8443316413
"2950",0.6993865031
"1953",0.9353664087
"3525",0.9088359046
"1524",0.7740069418
"3514",0.8732993197
"70",0.3467060811
"1661",0.8493050475
"4157",0.938876652
"4841",0.3354708684
"578",0.9498327759
"1543",0.6579634465
"123",0.8253968254
"2344",0.7801204819
"4188",0.5424164524
"1909",0.9594320487
"1378",0.7241992883
"3987",0.5500725689
"5836",0.4089440994
"2809",0.7066381156
"1685",0.9577464789
"736",0.2899082569
"4008",0.6060009838
"3727",0.8023255814
"4199",0.4298531811
"1288",0.5954431787
"24",0.7955271565
"3683",0.706095353
"3912",0.8981233244
"2000",0.2746365105
"52",0.8286189684
"4670",0.514015748
"2086",0.8138801262
"5822",0.9004576659
"435",0.6577540107
"4040",0.5751840168
"305",0.5833333333
"4507",0.4089440994
"5224",0.4089440994
"2882",0.3184844384
"766",0.5728844404
"3910",0.9331837846
"280",0.5475687104
"2342",0.5703063629
"4256",0.4298531811
"2553",0.8953871499
"647",0.9526362824
"3860",0.8172087707
"1302",0.4077880153
"1122",0.8396674584
"2141",0.7556485356
"1757",0.9078651685
"4203",0.5691318328
"2360",0.8830525273
"2581",0.9554937413
"5132",0.4089440994
"1888",0.9610927152
"3940",0.6176935229
"6293",0.5066762041
"698",0.9492385787
"4494",0.6106904232
"6294",0.5066762041
"5380",0.514015748
"1244",0.9396433471
"3809",0.8413333333
"141",0.6645213194
"5",0.3412367831
"3869",0.6339009288
"6948",0.875672541
"1990",0.8010548523
"1542",0.7978279031
"4416",0.5930047695
"1565",0.6383763838
"3325",0.875672541
"2427",0.7950310559
"3076",0.6782077393
"3546",0.7665662651
"4038",0.7179487179
"1328",0.6995268139
"1846",0.8207746479
"697",0.7002881844
"3128",0.9220689655
"551",0.4646017699
"5953",0.4586824769
"4124",0.9245283019
"3030",0.4089440994
"4111",0.7744593203
"2814",0.7511312217
"3742",0.4069339531
"2746",0.5851393189
"3070",0.6198608476
"3541",0.9404761905
"367",0.8301158301
"3095",0.6998730964
"1278",0.6379161262
"1353",0.5150166852
"1164",0.9778761062
"2173",0.9608294931
"3123",0.898630137
"2488",0.7747817653
"696",0.6426839127
"4126",0.8397365532
"3505",0.9365558912
"4355",0.2170151107
"63",0.7057331304
"737",0.8849226161
"1539",0.692026335
"282",0.5420081967
"2435",0.6812428078
"2706",0.3284427284
"700",0.5174731183
"2043",0.7671451356
"1910",0.7090988626
"2073",0.6508704062
"3686",0.6243705942
"2861",0.7757936508
"2986",0.3730600293
"69",0.2705751288
"162",0.9098805646
"2836",0.8630363036
"3826",0.6056091148
"2840",0.3184844384
"4169",0.9163649529
"5730",0.3467060811
"1729",0.7122580645
"3444",0.8
"3247",0.85306828
"3488",0.8953739732
"3771",0.5719217491
"1614",0.9011072929
"1764",0.9150326797
"1380",0.7509140768
"4018",0.7163187856
"3079",0.5339966833
"1433",0.6293859649
"1734",0.4890282132
"4318",0.7426160338
"3463",0.8128205128
"2912",0.6930385116
"2563",0.8682092555
"4173",0.7469512195
"473",0.4715909091
"4860",0.852887538
"3239",0.9641350211
"4516",0.4089440994
"604",0.5494252874
"495",0.9068083052
"1854",0.7771983882
"2463",0.8921985816
"2076",0.7700645756
"3186",0.9431578947
"2566",0.9286142771
"1206",0.7993168232
"1713",0.9172610556
"1457",0.402962591
"1139",0.7046728972
"6076",0.372292941
"1686",0.7028907923
"1204",0.7290346627
"2788",0.886002886
"3267",0.8641696751
"4127",0.9478033928
"5267",0.4089440994
"2236",0.5945790081
"3668",0.8206599713
"2442",0.8100917431
"1633",0.9424528302
"3990",0.8557591072
"3662",0.5624332978
"904",0.3847802787
"573",0.8611044705
"4065",0.7979274611
"1446",0.5348360656
"1343",0.795202952
"5851",0.2883145249
"3369",0.7212276215
"3659",0.4840943519
"913",0.6517857143
"3449",0.2040368583
"445",0.7447306792
"1941",0.586846543
"5863",0.4586824769
"4055",0.6259370315
"771",0.396279653
"725",0.4903117102
"3316",0.875672541
"3122",0.5200538358
"2997",0.3354708684
"177",0.3830734967
"5725",0.3158248254
"1187",0.8888888889
"423",0.8403100775
"1251",0.8649350649
"5104",0.3347865034
"2036",0.8637653737
"4353",0.5927682276
"1836",0.5274617384
"945",0.7297297297
"4129",0.6741214058
"2517",0.8858814923
"3457",0.498960499
"2479",0.6632653061
"1609",0.8017857143
"3447",0.7745155608
"2905",0.6930385116
"1818",0.8001508296
"630",0.75547098
"1561",0.9102564103
"863",0.8643533123
"2697",0.9773519164
"2956",0.9489329268
"362",0.4089440994
"158",0.636977887
"1860",0.8438012015
"3944",0.8559322034
"3543",0.9045383412
"2605",0.8722222222
"5950",0.4089440994
"1628",0.739090065
"646",0.8637627433
"4753",0.8112676056
"1398",0.4344746163
"4046",0.881773399
"857",0.8100370495
"1658",0.8527472527
"4262",0.9295743747
"987",0.8036480687
"5752",0.2705751288
"289",0.674
"333",0.5397350993
"2960",0.8538596877
"2296",0.9245111414
"1057",0.9192771084
"1117",0.8795031056
"1199",0.7477413219
"1180",0.9243697479
"561",0.8231404959
"2196",0.7337278107
"2740",0.952023988
"3723",0.5
"867",0.5532934132
"2164",0.9513888889
"3693",0.5723472669
"147",0.7699740749
"1405",0.6572164948
"2900",0.4089440994
"3618",0.5725828171
"3297",0.8899107384
"12",0.5322580645
"2518",0.6030354132
"941",0.8363746959
"3670",0.5941223193
"4047",0.9132435466
"3650",0.5748865356
"3862",0.9045309895
"897",0.5989782886
"6067",0.4089440994
"3307",0.6748804708
"886",0.6706586826
"2937",0.8943364328
"446",0.8283261803
"3217",0.9353612167
"1969",0.6958887545
"1150",0.7843741624
"5843",0.3742782152
"2844",0.8813559322
"3456",0.8807017544
"5571",0.3065843621
"1577",0.6600331675
"1583",0.5111662531
"5270",0.3773255814
"3492",0.7966804979
"1606",0.9516837482
"1698",0.9142448785
"953",0.8242612753
"406",0.7163636364
"1591",0.9507186858
"2422",0.8880813953
"1623",0.9205955335
"580",0.6318363717
"2158",0.9105691057
"3333",0.875672541
"770",0.5611022364
"2144",0.7707808564
"1737",0.7307847082
"4164",0.9234987661
"2321",0.4097312655
"4902",0.441061331
"1312",0.896
"4054",0.9024390244
"6107",0.8610358111
"1072",0.9239766082
"42",0.4662650602
"5090",0.4089440994
"3682",0.7876447876
"3000",0.9364583333
"2520",0.8901545972
"3751",0.6491646778
"1804",0.4884004884
"1391",0.6964185786
"3582",0.5814648729
"3894",0.7176258993
"1376",0.8796680498
"4362",0.4974823766
"508",0.6989795918
"3896",0.6428571429
"825",0.5289996909
"1049",0.8974039829
"2327",0.6207393183
"3130",0.90823153
"1936",0.7097779509
"1810",0.4522131379
"2019",0.795508839
"2662",0.372292941
"1426",0.3089837997
"3256",0.825180433
"2810",0.9282651072
"2227",0.9047619048
"5565",0.5274617384
"4303",0.6372239748
"5384",0.4576654115
"1344",0.6097678917
"1172",0.6158631415
"796",0.9160332971
"6057",0.6366964416
"386",0.5938104449
"2024",0.6270794315
"2170",0.4237011685
"175",0.6995305164
"3973",0.507082153
"3885",0.9044048735
"923",0.5052491498
"173",0.6164772727
"2259",0.8486082824
"2380",0.6666666667
"2126",0.7556485356
"3868",0.9056316591
"4411",0.3646138807
"4159",0.9560137457
"387",0.9248554913
"2543",0.7058146229
"732",0.4912661263
"1485",0.6435986159
"1443",0.7638082601
"4130",0.5168067227
"1985",0.4571275456
"2527",0.8657243816
"139",0.3867753623
"2042",0.3214849921
"3349",0.96
"5544",0.3797783307
"420",0.5
"1209",0.4089440994
"6711",0.8610358111
"4032",0.8816199377
"729",0.6148648649
"2675",0.9084507042
"2966",0.8538596877
"2876",0.9643306756
"733",0.372292941
"2609",0.8981654811
"583",0.9736328125
"2499",0.7884322679
"3747",0.419939577
"5829",0.4089440994
"2873",0.4407169674
"5386",0.4576654115
"1377",0.7159277504
"3486",0.7512254902
"5312",0.3347865034
"715",0.7262369792
"5729",0.396279653
"4458",0.7453146577
"3218",0.8895388851
"1896",0.5066762041
"3657",0.510989011
"1727",0.8758782201
"3319",0.875672541
"3116",0.583107089
"4118",0.5026873222
"2109",0.505648441
"4239",0.6145833333
"966",0.5538971808
"1814",0.4770909091
"334",0.4159292035
"1571",0.693687231
"4095",0.823117338
"501",0.8920800696
"944",0.8506024096
"3772",0.8130217028
"1474",0.4043126685
"3526",0.9087739686
"320",0.8389368469
"2970",0.7179395329
"3461",0.8693877551
"3193",0.8253741981
"2535",0.9236929586
"4091",0.565351418
"3504",0.7909209952
"390",0.5343137255
"1494",0.58033241
"4121",0.4089440994
"2925",0.5610619469
"592",0.3969236209
"2794",0.8809338521
"5121",0.4586824769
"2017",0.7718446602
"2182",0.8619402985
"3695",0.4898373984
"1033",0.9257057949
"288",0.8888888889
"4577",0.3184844384
"1588",0.9029275809
"2884",0.8986722572
"4068",0.7568238213
"3699",0.7259858443
"1950",0.9821428571
"2454",0.7448494453
"4260",0.6448412698
"741",0.8742236025
"702",0.7885196375
"1054",0.5505548705
"1306",0.6579615524
"961",0.4988847584
"5319",0.4545203508
"4891",0.4089440994
"3909",0.6911764706
"3735",0.8116688117
"693",0.9435942282
"1906",0.6579925651
"3953",0.8551307847
"1329",0.5159474672
"3921",0.6730769231
"5334",0.6197183099
"1055",0.904109589
"2403",0.9604519774
"3142",0.950867052
"1074",0.6922365989
"287",0.6244444444
"4026",0.6373411535
"5056",0.8163693599
"2830",0.9028985507
"5678",0.6366964416
"3417",0.9198664441
"3517",0.8287401575
"824",0.6118460613
"427",0.8037383178
"1604",0.707856598
"1",0.4369682908
"636",0.7199391172
"2469",0.9411764706
"1709",0.9396551724
"4691",0.5125284738
"4352",0.4089440994
"1385",0.6576576577
"607",0.6274900398
"2445",0.781157998
"1299",0.8508287293
"3511",0.849002849
"780",0.6164623468
"1708",0.684729064
"2571",0.8915145005
"6262",0.3347865034
"1918",0.9260339343
"157",0.9104644656
"4257",0.5510568622
"2603",0.8995552261
"3800",0.808228144
"2451",0.6430412371
"2056",0.8306551298
"4474",0.3347865034
"434",0.8121750433
"1978",0.4256368118
"3630",0.8708530806
"3641",0.8629807692
"96",0.8849226161
"5532",0.4089440994
"742",0.8932038835
"879",0.2711864407
"380",0.355884025
"7082",0.963099631
"2694",0.8531601029
"4007",0.4190687361
"1218",0.8383838384
"632",0.7857142857
"2243",0.8637274549
"842",0.4542993631
"1643",0.649122807
"3497",0.6040028592
"2567",0.6368260427
"1369",0.8039215686
"3025",0.8998835856
"1215",0.3354708684
"464",0.9355692851
"6105",0.8610358111
"5558",0.478636826
"1118",0.5123167155
"4094",0.8041278834
"1495",0.6941624365
"1183",0.9234042553
"3043",0.499571551
"3739",0.4637037037
"15",0.5511811024
"3066",0.5054203314
"4338",0.5628435876
"2804",0.7682672234
"3371",0.8790206433
"2143",0.7741324921
"2781",0.6052097429
"341",0.6479885057
"524",0.3794466403
"4851",0.4089440994
"1006",0.756232687
"3959",0.4586824769
"950",0.8410404624
"1011",0.4963546223
"64",0.703196347
"3179",0.9139784946
"1995",0.4476190476
"3211",0.9520661157
"1993",0.7637690776
"5608",0.2602386327
"3471",0.4886246122
"3555",0.3065843621
"2901",0.3100558659
"2423",0.5701027511
"6060",0.3347865034
"2340",0.6921062966
"3964",0.773826458
"3291",0.8637200737
"2704",0.786377709
"4403",0.3065843621
"1275",0.4237011685
"3462",0.7414965986
"3187",0.9814385151
"2155",0.9223300971
"2801",0.7598627787
"936",0.3859743041
"229",0.9584178499
"3913",0.7029021151
"1269",0.5352400409
"4139",0.9281437126
"4227",0.5111926331
"1963",0.7335991301
"2752",0.8769230769
"2345",0.6525096525
"33",0.5596868885
"3512",0.8252252252
"3323",0.875672541
"3716",0.4810472841
"2077",0.9400530504
"2356",0.3184844384
"1868",0.660474934
"1327",0.6141304348
"331",0.801910828
"3855",0.8493848112
"1934",0.7096989967
"7083",0.514893617
"933",0.7952898551
"2470",0.6730275229
"3854",0.7944915254
"5627",0.4089440994
"2693",0.4111111111
"714",0.8093023256
"2604",0.9401197605
"2110",0.8294117647
"3574",0.8406285073
"727",0.86062288
"5197",0.4527131783
"1796",0.8202150538
"3791",0.4975530179
"4062",0.4995996797
"608",0.8639705882
"2729",0.4052876671
"3798",0.671436142
"2549",0.8313782991
"2466",0.732503888
"3890",0.6230068337
"3166",0.6447345211
"1047",0.575203252
"3705",0.5956439394
"2755",0.8361904762
"1296",0.9483614697
"3507",0.9403726708
"912",0.4628336756
"1926",0.9271157996
"1915",0.3347865034
"3802",0.8593790095
"2137",0.6444444444
"3919",0.6425237163
"1401",0.8056338028
"1354",0.7377622378
"3587",0.5901639344
"2742",0.8316343867
"2942",0.3354708684
"1097",0.6121416526
"1800",0.7328244275
"2074",0.6781923999
"4158",0.9036
"1056",0.808411215
"2631",0.7001956947
"1170",0.8421985816
"1077",0.6804733728
"4131",0.8551912568
"712",0.5676274945
"2762",0.4375
"1862",0.7664399093
"1680",0.9201596806
"2215",0.9478706485
"3661",0.5986842105
"4452",0.8018238434
"3200",0.7576099211
"2647",0.875
"2167",0.7972768533
"1127",0.6733318355
"2457",0.5397727273
"3666",0.6023306628
"2821",0.5052491498
"883",0.887477314
