"","INC_PCT_M2","C150_4_POOLED_SUPP","PCT10_EARN_WNE_P6","GT_25K_P6","C150_4","NPT4_75UP_PUB","TUITIONFEE_OUT"
"664",0.1456228956,0.51448551120831,11600,0.734,0.496,13560.7976040353,34630
"1509",0.1215469613,0.37582045454545,6000,0.585,0.3779,13427,17651
"1105",0.1002506266,0.33929464285714,10300,0.743,0.25,13560.7976040353,12867
"4410",0.113198402089198,0.22218911564625,2100,0.229,0.2764,13560.7976040353,4970
"3814",0.1502679745,0.59059769853024,13300,0.756,0.5908,19715,16499
"1060",0.1429635145,6399.64135021097,5100,0.476,0.479596262833676,11679,10560
"1768",0.133105802,6399.64135021097,4700,0.45,0.479596262833676,7628,5970
"3157",0.1695063346,0.45607308120133,8400,0.557,0.4683,21035,22200
"777",0.0880148758,0.56007691470844,6400,0.549,0.5495,13560.7976040353,16936
"2163",0.0704771254,0.3422488095238,4700,0.514,0.2882,13560.7976040353,15352
"889",0.1078215643,6399.64135021097,5200,0.461,0.479596262833676,8960,4860
"1338",0.1488187238,6399.64135021097,5900,0.507,0.479596262833676,9912,5034
"903",0.152931181,0.0681,6300,0.524,0.0681,9573,8521
"3643",0.1085910653,6399.64135021097,5300,0.519,0.479596262833676,10062,4362
"4813",0.0815370778,0.28206923076923,6400,0.578,0.3125,13560.7976040353,18048
"3355",0.1641791045,6399.64135021097,12900,0.725,0.479596262833676,21637,21166
"432",0.113198402089198,0.39996933333333,6100,0.528,0.3103,13560.7976040353,8196
"5115",0.0592234885,0.21356990291262,5700,0.565,0.28,13560.7976040353,11382
"3729",0.1722713864,0.47488117154811,8600,0.694,0.4779,13560.7976040353,25650
"1109",0.1689128482,0.54763939008894,10500,0.66,0.5338,13560.7976040353,24600
"919",0.1862745098,0.43949368421052,8300,0.577,0.5321,13560.7976040353,26620
"2486",0.17578125,0.48308648648648,9200,0.728,0.5066,13560.7976040353,24225
"4042",0.1061192874,6399.64135021097,4400,0.457,0.479596262833676,12303,8702
"4629",0.1437804338,0.52246292134831,11200,0.758,0.55,19236,33381
"3475",0.1277617675,0.3237449339207,8900,0.63,0.2838,13560.7976040353,23000
"3052",0.1297006907,6399.64135021097,3800,0.488,0.479596262833676,13782,10068
"4585",0.060199005,0.30658443017656,4800,0.562,0.3082,13560.7976040353,12123
"1493",0.1400868756,0.68215828530259,10900,0.715,0.6739,15648,26467
"1020",0.0789621057,6399.64135021097,6000,0.509,0.479596262833676,10232,7891
"3450",0.2425488181,0.65792284122562,7000,0.531,0.7082,13560.7976040353,14220
"909",0.1579956188,0.50895467883925,9300,0.636,0.5132,18973,16487
"1317",0.1447835344,6399.64135021097,3600,0.443,0.479596262833676,11310,4740
"3961",0.0926288324,6399.64135021097,4700,0.463,0.479596262833676,10984,10007
"2632",0.1287878788,0.28139593220338,8100,0.661,0.2642,13560.7976040353,15820
"4061",0.1652173913,0.4721,8700,0.511,0.4661,13560.7976040353,25736
"1767",0.1854014599,0.60964243845252,8700,0.593,0.6075,13560.7976040353,34220
"3391",0.1993704092,0.75265558312655,12600,0.713,0.7581,13560.7976040353,40350
"5046",0.1013667426,6399.64135021097,6900,0.546,0.479596262833676,11597,10740
"1955",0.1528013582,0.56258617401668,15300,0.769,0.5853,13560.7976040353,36420
"2409",0.1260040161,0.93990765027322,13200,0.835,0.9469,13560.7976040353,51008
"3813",0.0875758991,0.16235141196013,4700,0.465,0.1615,22183,18986
"6",0.1404260245,0.66125080978088,9800,0.67,0.6566,23347,24950
"1855",0.0953310314,6399.64135021097,4500,0.487,0.479596262833676,8355,6654
"458",0.0963431786,6399.64135021097,3900,0.476,0.479596262833676,7321,5648
"3628",0.1911021234,0.50003080411124,10000,0.634,0.4937,16777,22679
"35",0.1625615764,6399.64135021097,6000,0.6,0.479596262833676,13210,14778
"1652",0.1141118296,6399.64135021097,5500,0.478,0.479596262833676,7368,9122
"2770",0.1670644391,0.39771647727272,7200,0.568,0.2971,13560.7976040353,23682
"973",0.2122370937,0.6285016064257,8600,0.604,0.5985,13560.7976040353,24955
"1383",0.1951754386,6399.64135021097,9800,0.606,0.479596262833676,8287,3464
"862",0.1709613479,0.15991890118901,7800,0.512,0.1618,10172,9839
"3728",0.0929878049,6399.64135021097,4100,0.479,0.479596262833676,12263,3873
"3986",0.075203252,6399.64135021097,6300,0.664,0.479596262833676,10485,8708
"1666",0.1684210526,0.48398513119533,7100,0.625,0.4663,13560.7976040353,29012
"5625",0.0415909334,0.33585503080082,5400,0.565,0.3602,13560.7976040353,11104
"1656",0.1070574163,6399.64135021097,3500,0.51,0.479596262833676,12678,9136
"3897",0.1440049444,0.66484046315789,11900,0.672,0.6755,23712,21974
"1045",0.0891719745,0.36273137254901,6800,0.567,0.4196,13560.7976040353,18357
"3967",0.1237579042,6399.64135021097,5100,0.485,0.479596262833676,10496,9624
"1502",0.1641509434,0.58988506329113,6600,0.627,0.6194,13560.7976040353,36630
"3893",0.1314285714,0.90188747244673,11900,0.768,0.9044,24536,39916
"1189",0.1604477612,0.39997866666666,10800,0.588,0.3216,13560.7976040353,27150
"4",0.1426418885,0.47240649606299,9100,0.668,0.4614,21015,21232
"1801",0.1419354839,0.50535698924731,0.481198554177153,0.538,0.5192,13560.7976040353,12239
"1441",0.1643874644,0.52445564147627,9100,0.583,0.52,13297,20112
"1770",0.2144808743,0.55889792147806,8700,0.568,0.5241,13560.7976040353,27906
"3981",0.1237188873,6399.64135021097,5000,0.454,0.479596262833676,5197,10008
"1081",0.1877394636,0.5156375,8500,0.514,0.5747,13560.7976040353,16050
"1094",0.184826473,0.52472409240924,10200,0.69,0.5649,13560.7976040353,26900
"469",0.0884274382,6399.64135021097,5300,0.47,0.479596262833676,7379,5318
"3324",0.1578042283,0.64204757505773,11600,0.718,0.6734,23839,21820
"275",0.1371681416,0.75278446909667,9700,0.723,0.7448,13560.7976040353,45393
"3385",0.2045218295,0.65058152066115,11300,0.638,0.6745,20888,12939
"4504",0.066951567,0.42266391752577,4000,0.337,0.4186,13560.7976040353,17000
"3408",0.1317870322,0.89725443472829,20300,0.883,0.8937,13560.7976040353,45966
"159",0.1618257261,0.71196415094339,5200,0.547,0.7256,13560.7976040353,39290
"2251",0.1213443911,6399.64135021097,3500,0.479,0.479596262833676,13133,14460
"138",0.1512655384,0.61208619747181,10300,0.689,0.6228,16953,20300
"58",0.1344,0.45452371541501,6000,0.52,0.4723,13560.7976040353,19570
"4148",0.201647758,6399.64135021097,7900,0.533,0.479596262833676,12815,12128
"456",0.1897711978,0.58769415347137,11600,0.774,0.6057,13560.7976040353,41342
"1572",0.147689769,0.34094555256064,8500,0.625,0.3268,18021,17875
"773",0.093216203,0.366460456942,4500,0.465,0.3384,13560.7976040353,17704
"3760",0.130489022,0.37150324505781,6300,0.542,0.3783,14280,20928
"1200",0.1680876979,0.27701689750692,10300,0.6,0.2786,14712,18081
"3484",0.1536458333,0.66235823817292,10200,0.61,0.6502,13560.7976040353,34828
"5185",0.1067724222,0.65471793721973,6900,0.475,0.6736,13560.7976040353,14820
"595",0.0784503632,0.19569477351916,5300,0.524,0.0902,13560.7976040353,15207
"895",0.0981399902,6399.64135021097,4500,0.427,0.479596262833676,9197,4810
"3175",0.0971933472,0.31290871212121,4200,0.444,0.3304,13560.7976040353,17920
"1948",0.1479374111,0.79941289662231,13300,0.803,0.8048,13560.7976040353,38704
"3331",0.1578042283,0.51954413407821,11600,0.718,0.5192,23789,20334
"2306",0.1109271523,6399.64135021097,2500,0.541,0.479596262833676,9909,4794
"61",0.1352718078,0.25254120490888,6600,0.675,0.2504,11306,16466
"3803",0.1009414226,0.38848619082658,7400,0.563,0.3825,14723,18389
"2298",0.1485714286,0.64558927613941,11400,0.714,0.632,13560.7976040353,36830
"5034",0.0773824334,0.23597303370786,9000,0.639,0.245,13560.7976040353,10398
"295",0.0626836435,6399.64135021097,3200,0.439,0.479596262833676,14583,7038
"2808",0.2141073658,6399.64135021097,12700,0.73,0.479596262833676,12549,10850
"2799",0.2141230068,0.50469887005649,12500,0.77,0.4869,13560.7976040353,19170
"6053",0.0839954597,0.30815849056603,3200,0.323,0.1828,13560.7976040353,16968
"1732",0.0942009971,6399.64135021097,6000,0.532,0.479596262833676,12645,10104
"4552",0.0815370778,0.27611940298507,6400,0.578,0.25,13560.7976040353,18048
"194",0.0815370778,0.37326267281105,6400,0.578,0.3388,13560.7976040353,18048
"3849",0.0929152149,0.45964472049689,4700,0.428,0.5052,13560.7976040353,15513
"3141",0.1665338645,0.77833813400125,16600,0.813,0.802,13560.7976040353,40424
"2896",0.1551786359,6399.64135021097,4400,0.467,0.479596262833676,13044,8780
"1650",0.1513622603,0.90242948453608,7000,0.713,0.9085,13560.7976040353,47558
"4413",0.0923076923,6399.64135021097,4800,0.548,0.479596262833676,11559,7830
"2242",0.1061946903,6399.64135021097,3500,0.497,0.479596262833676,10244,4440
"2220",0.1428571429,6399.64135021097,6200,0.566,0.479596262833676,18838,15504
"1937",0.2258726899,0.67683985728848,9300,0.648,0.6681,13560.7976040353,28726
"57",0.1192043294,0.34822852367688,8300,0.592,0.3498,12078,14092
"1198",0.1846372688,0.40107377088883,8700,0.595,0.4068,17363,16297
"442",0.1585160202,0.86482594594594,7900,0.694,0.8522,13560.7976040353,47522
"4319",0.1134453782,0.24813129770992,1900,0.382,0.2308,13560.7976040353,50080
"5649",0.0773824334,0.1546443298969,9000,0.639,0.1605,13560.7976040353,9480
"1157",0.1703204047,0.45817491638795,6000,0.607,0.4627,13560.7976040353,27360
"5377",0.0773824334,0.06207391304347,9000,0.639,0.0519,13560.7976040353,9480
"3145",0.1004507405,0.64386533192834,4800,0.551,0.5913,13560.7976040353,14004
"4472",0.0815370778,0.5402625592417,6400,0.578,0.5149,13560.7976040353,18048
"5619",0.060199005,0.21055263157894,4800,0.562,0.2286,13560.7976040353,17416
"1147",0.1200951249,6399.64135021097,4300,0.461,0.479596262833676,9120,9720
"1939",0.202247191,0.40741111111111,2200,0.383,0.2083,13560.7976040353,15759
"2507",0.1178256071,0.30850554177005,6300,0.619,0.288,13560.7976040353,17766
"574",0.150712831,0.46713441235059,8100,0.665,0.4735,18091,17494
"559",0.1373737374,0.76739777158774,7700,0.591,0.7788,13560.7976040353,39990
"181",0.0779782037,6399.64135021097,4100,0.451,0.479596262833676,13510,5753
"3943",0.1483253589,0.62148911022576,15400,0.711,0.6205,13560.7976040353,36340
"2640",0.1726263872,0.45467433962264,9500,0.661,0.4401,13560.7976040353,33736
"2106",0.111023622,6399.64135021097,5500,0.452,0.479596262833676,15077,7140
"1533",0.0704771254,0.17116663078579,4700,0.514,0.1612,13560.7976040353,10710
"4180",0.1542690815,0.54044178832116,9600,0.694,0.54,14713,14876
"5962",0.0773824334,0.12985714285714,9000,0.639,0.1515,13560.7976040353,9480
"5317",0.1238825032,6399.64135021097,7100,0.597,0.479596262833676,14439,8982
"844",0.0225251926,0.45684183736809,3100,0.37,0.522,13560.7976040353,14940
"2739",0.1547464239,0.61879948141745,5100,0.506,0.6416,17125,21263
"101",0.0848017621,6399.64135021097,5200,0.599,0.479596262833676,12248,7830
"5265",0.1491414964,0.54589247058823,14200,0.781,0.4831,12187,30848
"681",0.1048218029,0.85147502145922,13500,0.82,0.8404,13560.7976040353,49056
"3572",0.179656539,0.61268591549295,5500,0.447,0.6695,13560.7976040353,12050
"504",0.0553470919,0.34170313479623,4000,0.435,0.3367,13560.7976040353,15140
"3278",0.1544782251,0.86628080168776,20100,0.874,0.8739,13560.7976040353,44890
"5856",0.1406677614,0.35940748752079,9900,0.67,0.3182,16895,16735
"3611",0.1870669746,0.78640777777777,5400,0.651,0.7922,13560.7976040353,37100
"880",0.0572347267,6399.64135021097,5800,0.332,0.479596262833676,7242,9100
"2741",0.1629882914,0.54222,10900,0.702,0.5453,16832,19448
"1829",0.189769821,0.64054495341614,15800,0.789,0.6363,18308,29520
"4165",0.1785434612,0.42104365325077,8700,0.598,0.4323,15377,15567
"1450",0.060199005,0.23885039370078,4800,0.562,0.2143,13560.7976040353,12123
"3905",0.0514120203,0.51122247191011,3200,0.31,0.7702,13560.7976040353,16887
"4110",0.1168108776,6399.64135021097,5600,0.501,0.479596262833676,12784,5853
"749",0.1090811711,0.52874753787878,9000,0.687,0.5419,14627,18895
"1754",0.1586073501,0.9106192242833,12600,0.718,0.9144,13560.7976040353,45078
"3607",0.1201563009,6399.64135021097,5400,0.48,0.479596262833676,11962,14895
"1290",0.1402262181,6399.64135021097,7200,0.58,0.479596262833676,15459,4900
"1581",0.1382816472,6399.64135021097,6300,0.595,0.479596262833676,9284,8479
"4160",0.2225969646,0.62375321782178,8700,0.707,0.6143,13560.7976040353,25960
"568",0.142279709,0.22023434237995,5500,0.493,0.2125,18950,18814
"4137",0.1602540157,6399.64135021097,7600,0.575,0.479596262833676,13824,6036
"2261",0.1376358248,0.55040410447761,8300,0.677,0.5571,13560.7976040353,38236
"1205",0.1822810591,0.25220756756756,5700,0.517,0.268,14717,18081
"37",0.1531165312,0.4471603524229,6800,0.561,0.4106,13560.7976040353,19475
"1363",0.0906479413,6399.64135021097,5400,0.519,0.479596262833676,16434,6660
"1201",0.1735877291,0.25836289169873,7500,0.565,0.2587,15172,18081
"1678",0.1151012891,6399.64135021097,4500,0.484,0.479596262833676,12858,11078
"2677",0.1585306912,0.49702461447212,9100,0.677,0.5056,13560.7976040353,27530
"2738",0.1451783077,0.45428335969629,6300,0.492,0.4793,15706,18402
"5266",0.0815370778,0.32690817307692,6400,0.578,0.3739,13560.7976040353,18048
"3835",0.0929152149,0.20898876404494,4100,0.452,0.2,13560.7976040353,11482
"1820",0.1553544495,0.47198461538461,10800,0.739,0.4421,13560.7976040353,30200
"4961",0.0852459016,6399.64135021097,13400,0.864,0.479596262833676,14109,14000
"1340",0.117,0.44088387096774,7300,0.477,0.3922,13560.7976040353,16204
"4087",0.1589932474,0.38879812814974,9100,0.613,0.3983,13508,16628
"3533",0.1907264297,0.55334369215781,12400,0.712,0.5552,17862,10794
"4261",0.1469575201,0.9518304906542,18700,0.866,0.946,13560.7976040353,45195
"991",0.096076555,6399.64135021097,4100,0.391,0.479596262833676,11630,13800
"1883",0.2206896552,0.52101904761904,7500,0.611,0.547,13560.7976040353,24450
"4284",0.1230769231,0.5289041322314,4600,0.421,0.5,13560.7976040353,47826
"2386",0.1474489796,6399.64135021097,5600,0.442,0.479596262833676,10182,8803
"1548",0.1436781609,0.31163953488372,4300,0.417,0.3143,13972,19370
"3414",0.1416046319,0.67847641246516,13100,0.723,0.6707,24253,19594
"4074",0.1736350221,0.4443508290624,7000,0.562,0.4449,13218,15026
"598",0.1425274091,0.37447674275138,6400,0.514,0.3839,18416,17780
"2179",0.2142857143,0.43214814814814,7900,0.631,0.4938,13560.7976040353,21080
"2366",0.1640746501,0.56236599825632,4300,0.378,0.5819,13560.7976040353,32620
"1438",0.0982735724,6399.64135021097,3700,0.388,0.479596262833676,10219,12456
"1287",0.2061538462,0.31156268115942,8500,0.612,0.3221,13560.7976040353,26010
"2915",0.1982182628,0.46707654320987,8700,0.535,0.4859,13560.7976040353,28354
"251",0.1532937871,0.80996392951744,9100,0.68,0.8129,27488,36743
"3445",0.0427046263,0.25920175131348,2500,0.266,0.2822,13560.7976040353,13140
"5726",0.0773824334,0.11764411764705,9000,0.639,0,13560.7976040353,9480
"6070",0.0815370778,0.2128,6400,0.578,0.2128,13560.7976040353,18048
"515",0.0695652174,6399.64135021097,2500,0.407,0.479596262833676,8835,6223
"5734",0.0815370778,0.44923203125,6400,0.578,0.4589,13560.7976040353,18048
"1837",0.1232876712,6399.64135021097,4400,0.415,0.479596262833676,8580,10715
"609",0.0562410035,0.1249775,6400,0.549,0.0909,13560.7976040353,13071
"1880",0.1627906977,6399.64135021097,6400,0.6,0.479596262833676,13049,5522
"3737",0.1157894737,0.50002183098591,4000,0.43,0.5763,13560.7976040353,13055
"1897",0.1730182927,6399.64135021097,7900,0.598,0.479596262833676,14074,10807
"2178",0.1489871087,6399.64135021097,8200,0.617,0.479596262833676,10120,3296
"5778",0.1384120172,0.437525,6600,0.571,0.4744,13560.7976040353,14040
"4490",0.1358929022,6399.64135021097,6900,0.562,0.479596262833676,9949,5998
"4784",0.108654422,0.13113066666666,4100,0.429,0.125,13560.7976040353,8280
"1984",0.1025036819,6399.64135021097,5300,0.437,0.479596262833676,9088,4620
"874",0.1708428246,0.41557012987012,5000,0.436,0.3678,13560.7976040353,17650
"85",0.1408362989,0.60820502308549,9200,0.675,0.6026,20598,29421
"2279",0.1226130653,0.64026806722689,9700,0.723,0.6719,13560.7976040353,32310
"3934",0.1261129836,6399.64135021097,7300,0.611,0.479596262833676,13304,8616
"3502",0.0842105263,0.32944117647058,4800,0.39,0.3288,13560.7976040353,10780
"3852",0.0871080139,0.49776387665198,2800,0.364,0.5348,13560.7976040353,14256
"1466",0.1750152718,0.43613013191763,7300,0.547,0.4355,15942,23352
"3681",0.2025316456,0.35750263591433,9200,0.63,0.3831,13560.7976040353,23280
"1792",0.1362318841,0.5551708737864,11300,0.747,0.5438,13560.7976040353,37320
"3674",0.1566509115,0.54881420118343,7700,0.669,0.546,13560.7976040353,23650
"4724",0.1169811321,6399.64135021097,7800,0.684,0,13560.7976040353,6946
"734",0.1608300908,0.65950802348336,7000,0.626,0.6571,13560.7976040353,38668
"192",0.1313750807,0.24419125827814,6200,0.515,0.2578,10227,10511
"2014",0.2144249513,0.67532857142857,10500,0.728,0.5,13560.7976040353,10150
"3266",0.1825938567,0.44529961612284,10000,0.65,0.4317,13560.7976040353,25500
"2689",0.0802434975,6399.64135021097,4300,0.437,0.479596262833676,11494,6455
"1795",0.1558954119,0.37536286407766,8800,0.606,0.3655,15578,25706
"1748",0.091769158,6399.64135021097,4600,0.494,0.479596262833676,12436,11616
"2128",0.2061657033,0.65225910447761,10900,0.715,0.6316,13560.7976040353,29280
"5757",0.060199005,0.31985850144092,4800,0.562,0.2938,13560.7976040353,14895
"4010",0.0732240437,0.2838,4600,0.531,0.2838,12801,4401
"5762",0.0765864333,0.44912514970059,3900,0.311,0.4369,13560.7976040353,26780
"1717",0.1666666667,0.55680454545454,3500,0.396,0.5116,13560.7976040353,40348
"4774",0.108654422,0.11837429218573,4100,0.429,0.1224,13560.7976040353,8280
"2987",0.1294042281,0.41676078914919,6500,0.544,0.393,13560.7976040353,21930
"1938",0.0969899666,0.68422105263157,6100,0.597,0,13560.7976040353,11636
"4115",0.1739130435,0.58373252427184,10300,0.702,0.6119,13560.7976040353,26160
"2858",0.1588874917,0.58699640551828,9700,0.652,0.5956,24624,26334
"5054",0.1490610329,6399.64135021097,6100,0.519,0.479596262833676,9730,4200
"2968",0.1833471188,0.24529015544041,8800,0.614,0.2404,12345,9596
"675",0.1663244353,0.51283461538461,14300,0.746,0.5067,13560.7976040353,34755
"3424",0.1521438451,0.59188284960422,14500,0.743,0.6071,13560.7976040353,17630
"1262",0.1461432943,6399.64135021097,6400,0.565,0.479596262833676,14118,8340
"1731",0.1290251434,0.82085534634651,15700,0.824,0.8162,13560.7976040353,43440
"6301",0.1495112133,6399.64135021097,13100,0.763,0.479596262833676,23363,13056
"3985",0.111717496,0.24919613319011,7200,0.646,0.26,12674,8944
"1562",0.1054313099,6399.64135021097,4100,0.412,0.479596262833676,9695,7058
"4029",0.0827653359,0.28452594142259,3500,0.413,0.2903,10966,4591
"1272",0.1935483871,0.50001030042918,7000,0.615,0.5408,13560.7976040353,24920
"1546",0.199410609,0.54288526740665,9500,0.532,0.5352,18211,18305
"4196",0.113198402089198,0.22190624133148,2100,0.229,0.226,13560.7976040353,4970
"1755",0.1531680441,0.63093492822966,16300,0.829,0.6371,13560.7976040353,30765
"2863",0.095352757,6399.64135021097,3400,0.45,0.479596262833676,10767,6271
"3583",0.1901931649,0.5505154723127,9600,0.58,0.5421,13560.7976040353,31754
"2751",0.1841652324,0.41472834645669,10200,0.663,0.349,13560.7976040353,25855
"258",0.1457725948,0.64591540983606,4300,0.535,0.7018,13560.7976040353,42260
"1769",0.1823416507,0.5944625,5700,0.598,0.5866,13560.7976040353,26256
"1881",0.142228739,6399.64135021097,6200,0.527,0.479596262833676,14955,5482
"242",0.1174775719,0.46286763250883,7700,0.618,0.4676,17873,17709
"3028",0.1552547771,0.45289347826086,8600,0.606,0.4228,10374,14022
"1220",0.1758724924,0.6389125,13900,0.785,0.6253,13560.7976040353,24102
"2288",0.1370240481,6399.64135021097,4800,0.508,0.479596262833676,13823,5970
"5071",0.0585009141,0.76397299270073,4500,0.355,0.6429,13560.7976040353,16780
"1669",0.1263565891,0.72251355311355,15900,0.802,0.731,13560.7976040353,29494
"2737",0.0785931394,6399.64135021097,5100,0.425,0.479596262833676,10108,8642
"382",0.0739691533,6399.64135021097,4600,0.49,0.479596262833676,12051,6834
"1997",0.1057815846,6399.64135021097,5600,0.435,0.479596262833676,7810,4551
"2743",0.1186150154,0.42922281167108,5900,0.479,0.4678,16648,16941
"2574",0.1502659574,0.82540707964601,10000,0.671,0.8474,13560.7976040353,47696
"918",0.1458540555,0.42983753753753,9500,0.667,0.4263,18896,15630
"1822",0.0973114643,6399.64135021097,4700,0.474,0.479596262833676,10775,5711
"1756",0.1741258741,0.59533860497237,13900,0.778,0.5946,13560.7976040353,33466
"6071",0.0815370778,0.2967,6400,0.578,0.2967,13560.7976040353,18048
"2575",0.1450813871,0.65994675105485,11600,0.655,0.6551,13560.7976040353,29016
"2948",0.147819063,0.37446784140969,8300,0.645,0.3616,13560.7976040353,26844
"3810",0.1543840775,0.30110397727272,11900,0.716,0.3373,11268,13938
"1111",0.1456036569,0.50297550077041,11400,0.701,0.4961,23795,22784
"1418",0.0647798742,6399.64135021097,3000,0.343,0.479596262833676,10180,12456
"1014",0.0271629779,6399.64135021097,3800,0.366,0.479596262833676,13979,7891
"4082",0.201754386,0.35575961538461,7700,0.462,0.3465,13560.7976040353,19260
"3242",0.1121019108,0.8366127840909,12200,0.765,0.8375,13560.7976040353,47480
"1307",0.2453125,6399.64135021097,13600,0.714,0.479596262833676,13645,5850
"2239",0.1147921502,6399.64135021097,4500,0.479,0.479596262833676,10854,6984
"6274",0.0886990802,6399.64135021097,3500,0.413,0.5,13560.7976040353,10920
"187",0.2011331445,0.4021786231884,6700,0.522,0.4056,13560.7976040353,14360
"1336",0.0696982575,0.35460425531914,4400,0.481,0.3896,13560.7976040353,12123
"3375",0.1084024896,0.75413445575567,13900,0.83,0.7313,13560.7976040353,40580
"3439",0.1236885699,0.62363783783783,11800,0.743,0.6216,13560.7976040353,31750
"3219",0.1424354244,0.5817936108422,9400,0.663,0.6127,13560.7976040353,29680
"5862",0.0988575781,0.43369693877551,4900,0.468,0.4455,13560.7976040353,17596
"1282",0.1807331628,6399.64135021097,7500,0.571,0.479596262833676,12762,5868
"1289",0.1571225071,0.69828232365145,14600,0.776,0.7004,17939,27409
"3434",0.1130634072,0.8567935222672,16500,0.823,0.8632,13560.7976040353,44323
"1749",0.1589275843,0.48268637230853,10400,0.711,0.4745,20707,24619
"582",0.1130268199,6399.64135021097,3800,0.563,0.479596262833676,14974,5917
"4797",0.0773824334,0.2246066543438,9000,0.639,0.1942,13560.7976040353,9476
"759",0.0225251926,0.43048016928657,4500,0.37,0.4373,13560.7976040353,14220
"3001",0.1292517007,6399.64135021097,4300,0.407,0.479596262833676,10063,7938
"506",0.113022113,6399.64135021097,4200,0.525,0.479596262833676,14419,6836
"5650",0.0225251926,0.51212002688172,3100,0.37,0.529,13560.7976040353,14940
"1249",0.1715039578,0.71285,12700,0.789,0.7349,13560.7976040353,37750
"3675",0.1936936937,0.3424506849315,5900,0.664,0.4,13560.7976040353,15492
"2727",0.1664726426,0.62092244186046,6800,0.629,0.6171,13560.7976040353,32140
"2198",0.0761570006,0.20997615658362,6200,0.545,0.2299,13023,9345
"5639",0.0646866348,0.57198943196829,3800,0.465,0.5541,13560.7976040353,16945.494041708
"4364",0.0704771254,0.2045,4700,0.514,0.2089,13560.7976040353,13956
"952",0.1264786169,0.43515355648535,5600,0.567,0.4873,13560.7976040353,20940
"3891",0.1838755304,0.47335266272189,10000,0.706,0.5,13560.7976040353,22840
"2412",0.139874739,0.43291385281385,7200,0.598,0.4808,13560.7976040353,28775
"493",0.1268725161,0.4767289946009,8700,0.663,0.4974,19240,17628
"3214",0.1444897959,0.68402256542256,15300,0.823,0.6736,13560.7976040353,47051
"1322",0.1562983596,0.38919659090909,10900,0.736,0.383,13560.7976040353,26834
"940",0.1719681909,0.70811701738334,8300,0.622,0.7407,13560.7976040353,25496
"1169",0.1781223806,0.59416068564036,10700,0.659,0.5945,19790,24610
"1390",0.2203023758,0.5134264367816,10600,0.636,0.4823,13560.7976040353,23900
"3790",0.1620121131,0.44032159090909,10700,0.689,0.4466,17514,15204
"3164",0.1839237057,0.53193579154375,11300,0.723,0.5267,13560.7976040353,38220
"616",0.1035878364,6399.64135021097,4700,0.497,0.479596262833676,15007,12525
"2938",0.1581027668,0.55592677165354,9500,0.713,0.5267,13560.7976040353,26850
"2436",0.0772170395,0.1458978466679,5900,0.554,0.1479,14174,13179
"3058",0.1589688507,0.32864589147286,6100,0.599,0.3438,11296,12293
"105",0.0873342478,6399.64135021097,2900,0.41,0.479596262833676,11971,6888
"1923",0.0754226268,0.69998571428571,7200,0.564,0.675,13560.7976040353,12910
"339",0.0716260367,6399.64135021097,4200,0.474,0.479596262833676,13099,5472
"1452",0.1797752809,0.24484344827586,5800,0.498,0.3108,13560.7976040353,18926
"3838",0.1795744681,0.78494156761965,4900,0.66,0.7902,13560.7976040353,5000
"666",0.084692029,6399.64135021097,4900,0.522,0.479596262833676,11299,11558
"1694",0.1443564721,0.54387366495976,11000,0.743,0.5449,20473,27400
"1067",0.1962323391,0.49839872204472,11300,0.656,0.4972,13560.7976040353,27530
"2325",0.083244397,6399.64135021097,3400,0.389,0.479596262833676,12987,2376
"724",0.0695443645,0.28570571428571,5200,0.533,0.5,13560.7976040353,12240
"3929",0.0389515835,0.32443760399334,2800,0.287,0.3857,13560.7976040353,11550
"2636",0.0968801314,0.86844385964912,10300,0.798,0.8569,13560.7976040353,48384
"1619",0.1486725664,0.66919208987943,12900,0.753,0.6825,20605,20268
"2946",0.1563876652,6399.64135021097,5500,0.465,0.479596262833676,12691,7090
"1210",0.0815370778,0.18266717032967,6400,0.578,0.1731,13560.7976040353,16842
"5534",0.0773824334,0.0890900990099,9000,0.639,0.0903,13560.7976040353,10080
"477",0.1005992164,6399.64135021097,4100,0.461,0.479596262833676,9952,7366
"2273",0.1299425187,0.47343215782122,8500,0.662,0.4848,22906,17653
"378",0.172593235,0.49423789126853,6300,0.603,0.4967,13560.7976040353,29895
"3556",0.1233689205,6399.64135021097,4500,0.449,0.479596262833676,9935,14891
"5724",0.1102432493,0.37748578431372,5600,0.509,0.3053,13560.7976040353,17391
"1274",0.192139738,0.87610202702702,6100,0.589,0.8939,13560.7976040353,45620
"3534",0.1130063966,6399.64135021097,7500,0.566,0.479596262833676,14653,5960
"747",0.1044992743,0.54655992366412,12900,0.735,0.5496,13560.7976040353,37990
"2976",0.1760889713,0.58946777691711,10300,0.662,0.5903,13560.7976040353,31442
"5201",0.1566738746,0.46693225058004,12400,0.691,0.4912,17473,25162
"487",0.0884045336,6399.64135021097,5400,0.519,0.479596262833676,10504,5774
"3789",0.1156832298,0.28187648114901,8000,0.599,0.2794,16044,14364
"4235",0.0273487457,0.20121202672605,2400,0.19,0.1958,13560.7976040353,11175
"293",0.128440367,0.49018529411764,4600,0.493,0.4889,13560.7976040353,18975
"2324",0.1021410579,6399.64135021097,5900,0.484,0.479596262833676,9522,5160
"2618",0.1433649289,0.6076093093093,9400,0.607,0.6117,19306,17167
