"","PAR_ED_PCT_1STGEN","MN_EARN_WNE_P6","PCT75_EARN_WNE_P6","INC_PCT_M2","NPT4_PUB","GT_25K_P6","C100_4"
"6078",0.4386288242,28400,36600,0.0896510229,9624.65620094192,0.531,0.326050843593251
"4763",0.5449016627,35400,47400,0.0592234885,9624.65620094192,0.565,0.125
"234",0.4800781837,38200,52100,0.1385632327,11085,0.67,0.1178
"3697",0.5453597497,27200,36400,0.1008134805,7229,0.463,0.326050843593251
"5845",0.572325208,20900,29100,0.0333333333,9624.65620094192,0.345,0.326050843593251
"7386",0.4770592608,30500,41000,0.0880148758,9624.65620094192,0.549,0.326050843593251
"993",0.4554591138,26400,35700,0.104876161,6028,0.472,0.326050843593251
"1088",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"5866",0.5921192758,21900,30000,0.0221674877,9624.65620094192,0.383,0.326050843593251
"3118",0.4087837838,37100,49400,0.1246105919,9624.65620094192,0.659,0.0769
"368",0.5099347495,35400,47400,0.0733325573,9624.65620094192,0.659,0.4696
"1647",0.1357533565,64800,74500,0.1373679155,9624.65620094192,0.889,0.8809
"246",0.4675324675,39600,52900,0.1662134602,12771,0.684,0.6821
"4291",0.4664804469,33800,48200,0.0849056604,9624.65620094192,0.607,0.326050843593251
"3589",0.3970091655,32100,42400,0.1369803695,12661,0.584,0.1511
"2572",0.4085106383,35800,48500,0.1347011597,9624.65620094192,0.611,0.2827
"5333",0.5208791209,18600,26000,0.0571923744,9624.65620094192,0.276,0.326050843593251
"1637",0.5140086207,36800,47500,0.1590909091,9624.65620094192,0.699,0.4713
"1231",0.4596182085,31300,42100,0.159410802,12009,0.534,0.0943
"503",0.6630901288,25200,33600,0.0735294118,9624.65620094192,0.433,0.326050843593251
"1195",0.5737942455,22900,31100,0.0610855879,9624.65620094192,0.404,0
"3774",0.4428251121,35100,45800,0.1323232323,9624.65620094192,0.665,0.443
"834",0.5791469194,26600,36100,0.0830271859,5267,0.475,0.326050843593251
"1867",0.5580310881,22700,31600,0.0316254554,5729,0.367,0.326050843593251
"7688",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"1667",0.1246312684,33900,46200,0.1194029851,9624.65620094192,0.634,0.7746
"4779",0.5620485883,24600,34200,0.032345345,9624.65620094192,0.416,0.326050843593251
"7503",0.5626506024,56900,89100,0.1518026565,9624.65620094192,0.73,0.326050843593251
"638",0.4776119403,43300,56600,0.1726862302,9624.65620094192,0.764,0.326050843593251
"3818",0.1875,46200,60100,0.1544554455,9624.65620094192,0.786,0.7206
"3785",0.3787809349,33900,43800,0.1552795031,19556,0.66,0.2379
"3299",0.4704720521,30600,41600,0.1297970322,8707,0.559,0.326050843593251
"2151",0.36,44700,52600,0.2234848485,9624.65620094192,0.909,0.04
"383",0.5508091833,27400,37200,0.0727040816,7591,0.473,0.326050843593251
"6249",0.5735110371,18800,25200,0.0646733832,9624.65620094192,0.25,0.326050843593251
"502",0.5222465354,32300,42600,0.0910151692,2177,0.547,0.326050843593251
"530",0.5691489362,29200,40300,0.100877193,9624.65620094192,0.566,0.326050843593251
"2718",0.2959770115,31400,39900,0.187416332,9624.65620094192,0.626,0.4058
"663",0.5795454545,33900,48200,0.0559183673,9624.65620094192,0.62,0.326050843593251
"2312",0.4138863841,34900,47300,0.1554505006,20433,0.656,0.506
"7681",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"1903",0.3587081892,30700,42400,0.1316582915,10014,0.518,0.326050843593251
"6436",0.4867008866,27000,36300,0.1227068895,9624.65620094192,0.536,0.326050843593251
"7372",0.6112054329,22300,30700,0.0462351387,9624.65620094192,0.373,0.326050843593251
"2048",0.3280141844,50500,59900,0.141903172,9624.65620094192,0.875,0.326050843593251
"6205",0.5370666667,22000,30400,0.0346729708,9624.65620094192,0.366,0.326050843593251
"6056",0.5538171691,23000,31600,0.0558375635,9624.65620094192,0.399,0
"1663",0.2946979038,26300,36700,0.1504424779,9624.65620094192,0.499,0.4318
"2985",0.5675675676,17500,40187.6009768927,0.0829875519,9624.65620094192,0.253,0.326050843593251
"5130",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"7438",0.4271725826,27100,33100,0.1511627907,9624.65620094192,0.441,0.326050843593251
"4405",0.5165562914,24400,34100,0.0536398467,4899,0.394,0.326050843593251
"5314",0.5614457831,19800,27700,0.0580875782,9624.65620094192,0.32,0.326050843593251
"2496",0.2878200155,49200,64600,0.1224199288,9624.65620094192,0.831,0.6543
"6705",0.5221782448,31300,42500,0.0562410035,9624.65620094192,0.549,0.326050843593251
"6072",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0
"1497",0.4874371859,21000,40187.6009768927,0.0829493088,9624.65620094192,0.313,0.326050843593251
"16",0.4584545748,26900,36700,0.1101156069,6675,0.467,0.326050843593251
"4852",0.5071770335,23500,32900,0.1020408163,23235,0.409,0.326050843593251
"6477",0.4874431058,37100,51300,0.0858097415,9624.65620094192,0.611,0.326050843593251
"2548",0.2937869822,46700,64500,0.1464728056,9624.65620094192,0.743,0.3645
"4050",0.5623486683,22000,31300,0.048617306,9624.65620094192,0.401,0.326050843593251
"4004",0.467282107,30800,42400,0.1044094128,6804,0.55,0.326050843593251
"7",0.5605658709,25500,35200,0.0995405819,6922,0.459,0.326050843593251
"1503",0.4034766697,34200,45700,0.1390153082,9370,0.622,0.1636
"4037",0.1953232462,45700,62700,0.1605177994,9624.65620094192,0.76,0.6016
"6525",0.564753004,20000,28300,0.0266666667,9624.65620094192,0.335,0.326050843593251
"1904",0.328100471,27600,36700,0.1255172414,9624.65620094192,0.519,0.326050843593251
"7584",0.541427827,17700,25400,0.041285956,9624.65620094192,0.258,0.326050843593251
"6860",0.5535211268,19300,27300,0.0764705882,9624.65620094192,0.327,0.326050843593251
"2390",0.5538171691,23000,31600,0.0558375635,9624.65620094192,0.399,0.326050843593251
"3396",0.3825757576,29700,37400,0.2376068376,9624.65620094192,0.566,0.3186
"4811",0.3804779412,29569.8983050847,40187.6009768927,0.1459797818,8612,0.500679491525424,0.422
"6091",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0
"3863",0.3849926435,37600,51600,0.1694813028,10812,0.664,0.1212
"75",0.5967578521,29100,40800,0.0828323313,9624.65620094192,0.546,0.326050843593251
"5419",0.6188197767,23100,31800,0.0452961672,9624.65620094192,0.425,0.326050843593251
"2266",0.5435992579,18800,26400,0.0545718433,9624.65620094192,0.301,0.326050843593251
"3150",0.5319548872,26500,34900,0.090765588,8338,0.424,0.326050843593251
"4849",0.524691358,17000,23700,0.067357513,9624.65620094192,0.223,0.326050843593251
"4704",0.6766420521,28700,39900,0.0470829069,9624.65620094192,0.498,0.326050843593251
"3143",0.5324151831,23800,33500,0.0697028603,9762,0.395,0.326050843593251
"4056",0.3413098237,34500,46500,0.1974148061,9624.65620094192,0.564,0.2994
"5264",0.2709582834,45600,59300,0.1491414964,9862,0.781,0.2946
"5964",0.5099347495,35400,47400,0.0733325573,9624.65620094192,0.659,0.326050843593251
"519",0.3481624758,33100,42000,0.1703204047,9624.65620094192,0.607,0.326050843593251
"5008",0.5770750988,20500,29700,0.112368633963963,9624.65620094192,0.333,0.326050843593251
"5204",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"3624",0.4351606805,28900,37900,0.158719346,7944,0.555,0.2018
"4382",0.6241610738,29100,40000,0.112368633963963,9624.65620094192,0.55,0.6
"3154",0.5623486683,22000,31300,0.048617306,9624.65620094192,0.401,0.326050843593251
"51",0.3543979505,33900,45100,0.1435614277,14327,0.616,0.1538
"5657",0.5967365967,29000,40000,0.0549273021,9624.65620094192,0.522,0.326050843593251
"6809",0.3930510315,38800,50700,0.1386827458,9624.65620094192,0.72,0.326050843593251
"2482",0.47186444148188,34700,38700,0.1272727273,9624.65620094192,0.443,0.7966
"5693",0.5541044776,20300,30800,0.0328358209,9624.65620094192,0.362,0.326050843593251
"3477",0.1783854167,78700,96000,0.0536398467,9624.65620094192,0.912,0.326050843593251
"1480",0.5248143346,28300,38700,0.0589586524,7787,0.494,0.326050843593251
"2835",0.5141579732,28200,38100,0.163434903,5354,0.432,0.326050843593251
"2722",0.3529411765,25900,33400,0.1829393628,9624.65620094192,0.488,0.2901
"7428",0.5737942455,22900,31100,0.0610855879,9624.65620094192,0.404,0.326050843593251
"3419",0.450845119,27300,37400,0.1506313891,3456,0.483,0.326050843593251
"5961",0.4570059205,25300,34400,0.0679151625,9624.65620094192,0.449,0.5238
"126",0.5960591133,34400,46100,0.1890756303,9624.65620094192,0.566,0
"3718",0.5407949791,29400,41900,0.1092057762,2319,0.494,0.326050843593251
"3054",0.4347551343,31000,38600,0.1596445973,7424,0.605,0.1319
"1360",0.4534482759,26300,33500,0.1163859112,4372,0.428,0.326050843593251
"5743",0.6068111455,28200,38400,0.0745814307,9624.65620094192,0.516,0.2198
"6777",0.5100738751,30300,40400,0.060199005,9624.65620094192,0.562,0.326050843593251
"3960",0.1872659176,30300,41100,0.1779359431,9624.65620094192,0.574,0.6212
"2452",0.2859304085,39300,53400,0.1308882907,12442,0.71,0.326050843593251
"72",0.5735110371,19700,27900,0.0646733832,9624.65620094192,0.325,0.326050843593251
"4156",0.4140127389,20400,40187.6009768927,0.1147540984,9624.65620094192,0.317,0.326050843593251
"2917",0.6034115139,30000,41400,0.1175373134,5427,0.581,0.326050843593251
"2526",0.4520440252,31100,42700,0.0824411135,9624.65620094192,0.519,0.1706
"3100",0.4521002211,30100,40100,0.1242547851,4968,0.541,0.326050843593251
"4283",0.53078203,26300,35700,0.1449275362,8288,0.458,0.326050843593251
"5285",0.5966555184,30000,40300,0.0784503632,9624.65620094192,0.524,0.3285
"2058",0.469378891,27200,37600,0.1026235509,7954,0.506,0.326050843593251
"7314",0.5448916409,16700,21500,0.0634573304,9624.65620094192,0.18,0.326050843593251
"3097",0.4975903614,27900,36500,0.1269685039,11097,0.484,0.326050843593251
"7529",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"7587",0.5959221501,23200,30800,0.0305429864,9624.65620094192,0.382,0.326050843593251
"5195",0.2866666667,42400,54000,0.1424050633,14252,0.83,0.326050843593251
"405",0.5654697135,18300,26200,0.0642784553,9624.65620094192,0.267,0.326050843593251
"3994",0.4355021537,30300,40900,0.1104832424,7561,0.542,0.326050843593251
"7394",0.4770592608,30500,41000,0.0880148758,9624.65620094192,0.549,0.326050843593251
"128",0.4919203307,27000,35500,0.0862911104,7108,0.45,0.326050843593251
"3405",0.3547619048,27000,35800,0.1506550218,9624.65620094192,0.479,0.4218
"3969",0.1716514954,50800,64800,0.1451917033,17863,0.777,0.8742
"5835",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.25
"189",0.4311172036,31100,40900,0.120123839,10150,0.572,0.1815
"958",0.4282917279,34400,45300,0.1031712474,4415,0.593,0.326050843593251
"3289",0.5415896488,30800,43300,0.1065830721,9624.65620094192,0.564,0.326050843593251
"678",0.4032163743,35800,46500,0.1539269766,14741,0.683,0.2275
"2199",0.2682060391,36200,44700,0.1943048576,9624.65620094192,0.742,0.367
"3389",0.4567901235,52100,61900,0.1734104046,9624.65620094192,0.9,0.326050843593251
"6752",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"7455",0.4429472477,29200,40300,0.138946281,9624.65620094192,0.515,0.326050843593251
"6733",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"2533",0.6332665331,25600,35700,0.0424657534,9624.65620094192,0.532,0.326050843593251
"590",0.4514285714,34300,40187.6009768927,0.152284264,9975,0.6,0.326050843593251
"5682",0.5051903114,20200,40187.6009768927,0.1045576408,9624.65620094192,0.358,0.326050843593251
"4762",0.5316455696,21300,27600,0.047267356,9624.65620094192,0.325,0.326050843593251
"4728",0.6014551334,21400,29300,0.0225251926,9624.65620094192,0.34,0.25
"3577",0.4841463415,19400,27000,0.0567951318,9624.65620094192,0.291,0.1923
"2284",0.5435992579,18300,40187.6009768927,0.0545718433,9624.65620094192,0.282,0.326050843593251
"1214",0.5100738751,30300,40400,0.060199005,9624.65620094192,0.562,0.2222
"6535",0.5546852335,24200,33400,0.0614472123,9624.65620094192,0.46,0.326050843593251
"2274",0.6660884649,20600,30400,0.0559392265,9624.65620094192,0.363,0.326050843593251
"2181",0.2325334143,36900,46700,0.1701604742,11759,0.725,0.326050843593251
"2852",0.4193888303,20400,27600,0.0744680851,11662,0.321,0.1115
"4929",0.58125,23200,40187.6009768927,0.112368633963963,8029,0.458,0.326050843593251
"1932",0.5221782448,31300,42500,0.0562410035,9624.65620094192,0.549,0.2
"3015",0.4953703704,30600,37900,0.1574468085,9624.65620094192,0.605,0.2965
"3692",0.5330490405,28900,38800,0.1154529307,7102,0.487,0.326050843593251
"1612",0.4126984127,24700,40187.6009768927,0.1643835616,9624.65620094192,0.452,0.326050843593251
"7399",0.4844080169,28400,38300,0.1150308408,9624.65620094192,0.544,0.326050843593251
"1559",0.3247600768,33500,43000,0.1644619235,17048,0.634,0.1273
"2816",0.332326284,15800,24300,0.112368633963963,9624.65620094192,0.245,0.326050843593251
"1760",0.1798029557,44400,56600,0.1670588235,9624.65620094192,0.65,0.8848
"4953",0.5631067961,50800,58500,0.1422018349,9624.65620094192,0.922,0.326050843593251
"3481",0.2798833819,26100,32600,0.2258064516,9624.65620094192,0.489,0.396
"5118",0.5394716354,22200,29800,0.0424497197,9624.65620094192,0.366,0.326050843593251
"3126",0.4077380952,36600,47900,0.2011019284,9624.65620094192,0.627,0.55
"4048",0.3367467507,47900,61200,0.1437804338,13566,0.758,0.613
"399",0.4876033058,17200,26600,0.112368633963963,9624.65620094192,0.281,0.326050843593251
"2967",0.3829162692,32900,43800,0.1833471188,8331,0.614,0.1333
"5874",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"4052",0.4195470799,29300,38100,0.0861268695,6918,0.53,0.326050843593251
"127",0.5513491744,19400,26300,0.0613842781,9624.65620094192,0.272,0.326050843593251
"1462",0.3944281525,45600,57300,0.1721311475,9624.65620094192,0.785,0.3213
"3873",0.3674863388,26600,34600,0.1619537275,14469,0.527,0.2036
"937",0.4282722513,37700,48300,0.1285583104,9624.65620094192,0.686,0.3545
"2189",0.5100738751,30300,40400,0.060199005,9624.65620094192,0.562,0.1872
"2080",0.5205479452,35700,40187.6009768927,0.1739130435,15155,0.736,0.326050843593251
"6924",0.501216545,19900,28600,0.0753768844,9624.65620094192,0.32,0.326050843593251
"273",0.5564689064,30600,41400,0.1061170213,6046,0.519,0.326050843593251
"1304",0.2494214451,37200,45300,0.2069977979,14980,0.76,0.3788
"2156",0.1757259866,46600,57200,0.1258041458,9624.65620094192,0.806,0.6575
"1333",0.3402298851,31200,39900,0.2025316456,9624.65620094192,0.61,0.2529
"2379",0.5201465201,19500,40187.6009768927,0.0555555556,9624.65620094192,0.274,0.326050843593251
"6771",0.6718680339,18000,24000,0.0268997983,9624.65620094192,0.221,0.326050843593251
"3968",0.2772770079,36600,46800,0.1502926161,20723,0.647,0.3371
"2311",0.1967914439,59700,76200,0.1242236025,9624.65620094192,0.87,0.4041
"7414",0.5088692224,27500,37600,0.1009533566,9624.65620094192,0.512,0.326050843593251
"1858",0.464673913,22700,30600,0.1443053071,8849,0.349,0.326050843593251
"7559",0.5663651468,20800,26900,0.053074166,9624.65620094192,0.279,0.326050843593251
"2192",0.4264516129,37600,48300,0.1533714286,11970,0.684,0.1398
"1799",0.1881533101,63000,75700,0.1464646465,9624.65620094192,0.904,0.1179
"6547",0.5047904192,29500,39700,0.0944309927,9624.65620094192,0.557,0.326050843593251
"6402",0.5437616387,19600,27100,0.0528556226,9624.65620094192,0.293,0.326050843593251
"6549",0.5405569007,21800,30500,0.0757575758,9624.65620094192,0.391,0.326050843593251
"391",0.5244969379,27900,37200,0.082278481,8321,0.452,0.326050843593251
"2989",0.5046812305,26300,36700,0.1560341325,14281,0.465,0.1334
"17",0.4313358302,33600,44600,0.1181525242,9624.65620094192,0.599,0.1193
"1871",0.30213533,33600,43700,0.1469398408,15903,0.611,0.2314
"3807",0.4793650794,24200,32700,0.0625832224,9624.65620094192,0.41,0.0169
"599",0.4348438601,30900,41800,0.1290051476,10030,0.547,0.326050843593251
"1819",0.4296701671,27800,38300,0.1268115942,6613,0.495,0.326050843593251
"1712",0.2966507177,22400,28600,0.1511111111,9624.65620094192,0.359,0.4875
"2388",0.5538171691,23000,31600,0.0558375635,9624.65620094192,0.399,0.326050843593251
"2582",0.1544117647,38200,49900,0.1113043478,9624.65620094192,0.689,0.8466
"5400",0.6007194245,19400,27800,0.112368633963963,9624.65620094192,0.293,0.326050843593251
"6410",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"4315",0.5873140172,19800,27400,0.0321046373,9624.65620094192,0.306,0.326050843593251
"6863",0.5394716354,22200,29800,0.0424497197,9624.65620094192,0.366,0.326050843593251
"3783",0.3623188406,29400,39100,0.1910219675,9624.65620094192,0.53,0.1467
"5745",0.6077694236,22700,29100,0.0734109221,9624.65620094192,0.346,0.326050843593251
"711",0.4628378378,30600,39800,0.0892857143,9624.65620094192,0.6,0.326050843593251
"5221",0.5776997366,24600,34600,0.0629951691,9624.65620094192,0.465,0.326050843593251
"6428",0.5179640719,20100,27300,0.0765864333,9624.65620094192,0.311,0.326050843593251
"2979",0.5652173913,32100,40187.6009768927,0.1262135922,9624.65620094192,0.662,0.326050843593251
"2139",0.3977695167,31800,45900,0.1215277778,6517,0.527,0.326050843593251
"1373",0.3841911765,39800,49100,0.1658456486,13409,0.742,0.326050843593251
"91",0.5195702226,19500,28200,0.072300183,9624.65620094192,0.308,0.326050843593251
"4311",0.5172798216,27600,38200,0.0896602659,9624.65620094192,0.486,0.326050843593251
"596",0.2085526316,47800,62600,0.1338780641,9624.65620094192,0.774,0.6569
"3213",0.4253968254,21800,29700,0.1092436975,9624.65620094192,0.358,0.326050843593251
"4226",0.3758489217,17800,23800,0.048524343,9624.65620094192,0.226,0.0673
"5033",0.549388523,20100,27700,0.0514120203,9624.65620094192,0.31,0.326050843593251
"4000",0.3961763144,30600,41200,0.0970831519,7207,0.561,0.326050843593251
"1335",0.4706493506,25600,36000,0.0696982575,9624.65620094192,0.481,0.326050843593251
"5408",0.5034129693,18200,40187.6009768927,0.0886426593,9624.65620094192,0.293,0.326050843593251
"914",0.4210526316,24400,34900,0.112368633963963,9624.65620094192,0.469,0.326050843593251
"3732",0.4793814433,54200,65700,0.1552511416,9624.65620094192,0.919,0.326050843593251
"227",0.47186444148188,85500,97300,0.1910828025,9624.65620094192,0.793,0.8475
"3348",0.2011331445,118900,153400,0.112368633963963,9624.65620094192,0.964,0.326050843593251
"7541",0.3615320367,40800,53600,0.1560886403,9624.65620094192,0.723,0.326050843593251
"1824",0.4731182796,25700,34700,0.0543933054,9624.65620094192,0.446,0.0526
"4108",0.47186444148188,49000,57900,0.1878453039,9624.65620094192,0.892,0.5
"500",0.5979081929,26000,36700,0.0572419775,9608,0.445,0.326050843593251
"112",0.4246575342,24600,36000,0.112368633963963,9624.65620094192,0.441,0.326050843593251
"370",0.2835820896,29100,43300,0.1635514019,9624.65620094192,0.496,0.2586
"6546",0.4168865435,28800,39200,0.0495867769,9624.65620094192,0.527,0.326050843593251
"308",0.328358209,49800,68700,0.14,9624.65620094192,0.727,0.5468
"3083",0.4385769872,38600,47600,0.1662404092,10686,0.631,0.1481
"5528",0.225,58300,75800,0.1360946746,9624.65620094192,0.776,0.3758
"7652",0.5130260521,22600,30900,0.0962837838,9624.65620094192,0.387,0.326050843593251
"2639",0.47186444148188,74800,102700,0.2023809524,5538,0.896,0.6319
"3329",0.3053052326,40900,54600,0.1578042283,28201,0.718,0.6556
"7408",0.5590551181,15000,40187.6009768927,0.0784313725,9624.65620094192,0.219,0.326050843593251
"1248",0.4771573604,28300,38400,0.1552114147,10931,0.527,0.2245
"5705",0.6443298969,25800,33600,0.0682593857,9624.65620094192,0.488,0.326050843593251
"1964",0.3642201835,31000,40200,0.1533388293,15089,0.611,0.326050843593251
"4941",0.5038167939,37400,40187.6009768927,0.112368633963963,13331,0.769,0.326050843593251
"6846",0.4723991507,65000,81400,0.2045814629,9624.65620094192,0.909,0.326050843593251
"5922",0.5827374872,16600,22400,0.0554542138,9624.65620094192,0.198,0.326050843593251
"5550",0.6130232558,23500,28200,0.0437869822,9624.65620094192,0.326,0.326050843593251
"167",0.6268412439,24100,32800,0.112368633963963,8092,0.374,0.326050843593251
"3562",0.2848837209,28500,36400,0.1692708333,9624.65620094192,0.522,0.3178
"174",0.51625,21700,29500,0.061440678,6400,0.349,0.326050843593251
"132",0.4879912664,19100,27400,0.0602517986,9624.65620094192,0.287,0.0448
"3836",0.4206695779,35400,51400,0.12640801,9624.65620094192,0.599,0.326050843593251
"5587",0.4361702128,21400,28300,0.112368633963963,9624.65620094192,0.331,0.326050843593251
"3825",0.6660268714,15300,19900,0.0390117035,9624.65620094192,0.12,0.326050843593251
"7596",0.5267008047,27000,36400,0.0715976331,9624.65620094192,0.519,0.326050843593251
"2421",0.2835455436,35800,45600,0.1442922374,9624.65620094192,0.704,0.326050843593251
"3318",0.3053052326,40900,54600,0.1578042283,14482,0.718,0.2515
"3804",0.4049755302,40200,53100,0.1266519824,13016,0.732,0.2586
"2763",0.3885542169,21000,28700,0.0855263158,9624.65620094192,0.334,0.1798
"7287",0.4253235977,32500,42400,0.1192043294,9624.65620094192,0.592,0.326050843593251
"4914",0.5464480874,28200,39000,0.0816326531,9624.65620094192,0.525,0.326050843593251
"2474",0.3170007424,39600,52600,0.1417859577,9624.65620094192,0.72,0.5092
"2665",0.4159144099,24900,34300,0.0895034196,8481,0.44,0.326050843593251
"5628",0.5394716354,22200,29800,0.0424497197,9624.65620094192,0.366,0.326050843593251
"5924",0.4683098592,39100,51200,0.1993670886,9624.65620094192,0.706,0
"549",0.6097560976,15600,22300,0.112368633963963,9624.65620094192,0.219,0.326050843593251
"6717",0.5172798216,27600,38200,0.0896602659,9624.65620094192,0.486,0.326050843593251
"4801",0.5333333333,25600,34500,0.0448877805,9624.65620094192,0.448,0.246
"2337",0.4634375,28500,38000,0.1021410579,3581,0.484,0.326050843593251
"482",0.5193642674,27100,35900,0.0633064516,6309,0.439,0.326050843593251
"2176",0.4080924855,31800,41100,0.1791359326,14017,0.593,0.1095
"4580",0.5879396985,19400,26800,0.0341047503,9624.65620094192,0.312,0.326050843593251
"5105",0.416557848,28600,39100,0.1102432493,9624.65620094192,0.509,0.4672
"1942",0.3827160494,21600,29700,0.1853932584,9552,0.372,0.326050843593251
"1851",0.5535211268,19300,27300,0.0764705882,9624.65620094192,0.327,0.326050843593251
"5214",0.7457627119,13900,17300,0.112368633963963,9624.65620094192,0.099,0.326050843593251
"5514",0.5956834532,29900,44400,0.0728744939,9624.65620094192,0.548,0.326050843593251
"124",0.577092511,20200,27900,0.0431177446,9624.65620094192,0.341,0.326050843593251
"2449",0.6201372998,18400,25700,0.0434108527,9624.65620094192,0.283,0.326050843593251
"5623",0.5430267062,19000,25800,0.112368633963963,9624.65620094192,0.273,0.326050843593251
"4912",0.3593890386,35200,46900,0.209760274,9624.65620094192,0.667,0
"850",0.4074074074,24900,40187.6009768927,0.1052631579,9624.65620094192,0.416,0.0741
"1596",0.4673978365,45500,62000,0.1262035541,10558,0.7,0.0467
"4908",0.497445425,25800,34800,0.108654422,9624.65620094192,0.429,0.1
"7660",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"1177",0.196369637,39400,50600,0.1511811024,9624.65620094192,0.713,0.7467
"4824",0.476635514,23000,31800,0.0970149254,9624.65620094192,0.415,0.326050843593251
"7595",0.5267008047,27000,36400,0.0715976331,9624.65620094192,0.519,0.326050843593251
"7580",0.4125,40500,56100,0.1012024048,9624.65620094192,0.652,0.326050843593251
"5673",0.5250106883,23900,32400,0.0833914864,9624.65620094192,0.432,0.326050843593251
"2310",0.4433132809,32200,44100,0.1516245487,4697,0.561,0.326050843593251
"4125",0.1698113208,27700,35400,0.2512690355,9624.65620094192,0.484,0.3296
"1940",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"6258",0.4386288242,28400,36600,0.0896510229,9624.65620094192,0.531,0.326050843593251
"277",0.3009367681,36200,47700,0.156512605,9624.65620094192,0.626,0.4724
"3935",0.3339469809,36800,47800,0.1547271502,13067,0.685,0.2365
"4098",0.6214876033,18000,25100,0.1078838174,9624.65620094192,0.249,0.326050843593251
"1025",0.5075987842,24800,34800,0.1188630491,8520,0.418,0.326050843593251
"1742",0.5924644368,22800,32300,0.0540691193,9624.65620094192,0.431,0.326050843593251
"3407",0.6166666667,17700,25800,0.1014492754,9624.65620094192,0.276,0.326050843593251
"3768",0.3624733475,39200,51400,0.1252268603,9624.65620094192,0.67,0.3447
"2682",0.5032778618,25500,34300,0.1274214378,9837,0.465,0.326050843593251
"5472",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"7326",0.5654697135,18300,26200,0.0642784553,9624.65620094192,0.267,0.326050843593251
"4281",0.5435294118,18600,24700,0.068762279,9624.65620094192,0.244,0.326050843593251
"4019",0.4877726371,29600,40400,0.0690771722,7865,0.496,0.326050843593251
"99",0.4857530968,43100,61300,0.1320289378,9624.65620094192,0.655,0.1818
"4868",0.5164319249,24800,34500,0.1127012522,9624.65620094192,0.429,0.326050843593251
"4147",0.5538171691,23000,31600,0.0558375635,9624.65620094192,0.399,0.326050843593251
"960",0.4838137472,27600,36900,0.1166603126,2404,0.506,0.326050843593251
"1505",0.4849340866,36100,47000,0.1412812898,10195,0.62,0.1887
"4722",0.437007874,23800,32400,0.076173605,9624.65620094192,0.388,0.326050843593251
"4140",0.2541254125,24200,33900,0.1717791411,9624.65620094192,0.449,0.406
"5793",0.3283378747,38800,51800,0.0941759603,9624.65620094192,0.667,0.326050843593251
"129",0.4232571763,32200,43500,0.1297255308,13619,0.594,0.0814
"4031",0.4636524823,30900,43800,0.102351314,7153,0.588,0.326050843593251
"4693",0.6092436975,20100,40187.6009768927,0.0874125874,9624.65620094192,0.235,0.326050843593251
"2512",0.6470588235,19400,27000,0.112368633963963,9624.65620094192,0.273,0.326050843593251
"4487",0.7642998028,25100,32600,0.0688912809,9624.65620094192,0.392,0.326050843593251
"3746",0.3741749873,36100,46300,0.1432786141,10856,0.691,0.2589
"6718",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"7601",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"3081",0.4996801024,31400,40700,0.1472642608,7979,0.59,0.1166
"3761",0.5082644628,26400,36400,0.1483087598,6259,0.463,0.326050843593251
"544",0.6500126807,21800,30700,0.0557737628,9624.65620094192,0.389,0.326050843593251
"467",0.6068111455,28200,38400,0.0745814307,9624.65620094192,0.516,0.2319
"6960",0.5538171691,23000,31600,0.0558375635,9624.65620094192,0.399,0.326050843593251
"4459",0.4946682464,31700,42100,0.1164658635,4639,0.515,0.326050843593251
"2357",0.1846435101,100900,133900,0.15008726,9624.65620094192,0.913,0.5526
"4228",0.3758489217,17800,23800,0.048524343,9624.65620094192,0.226,0.0803
"855",0.3579766537,29200,39000,0.1670644391,9624.65620094192,0.568,0.1818
"23",0.5277980447,31300,41400,0.0754226268,9624.65620094192,0.564,0
"1286",0.2105371688,41000,52200,0.1780781373,14100,0.774,0.3947
"4242",0.204,29569.8983050847,40187.6009768927,0.0965588084,6317,0.500679491525424,0.1921
"5255",0.42,15700,19000,0.112368633963963,9624.65620094192,0.168,0.326050843593251
