"","x"
"3637",0.175
"3638",0.175
"3639",0.007
"3640",0.149
"3641",0.201
"3642",0.149
"3643",0.254
"3644",0.104
"3645",0.225
"3646",0.179
"3647",0.112
"3648",0.033
"3649",0.169
"3650",0.109
"3651",0.029
"3652",0.211
"3653",0.032
"3654",0.135
"3655",0.058
"3656",0.106
"3657",0.023
"3658",0.022
"3659",0.135
"3660",0.103
"3661",0.177
"3662",0.216
"3663",0.201
"3664",0.246
"3665",0.166
"3666",0.203
"3667",0.035
"3668",0.033
"3669",0.027
"3670",0.224
"3671",0.194
"3672",0.029
"3673",0.14
"3674",0.02
"3675",0.038
"3676",0.141
"3677",0.073
"3678",0.057
"3679",0.171
"3680",0.237
"3681",0.155
"3682",0.066
"3683",0.193
"3684",0.176
"3685",0.086
"3686",0.142
"3687",0.23
"3688",0.183
"3689",0.117
"3690",0.08
"3691",0.109
"3692",0.141
"3693",0.214
"3694",0.105
"3695",0.297
"3696",0.085
"3697",0.209
"3698",0.076
"3699",0.21
"3700",0.009
"3701",0.166
"3702",0.027
"3703",0.104
"3704",0.085
"3705",0.071
"3706",0.2
"3707",0.057
"3708",0.062
"3709",0.158
"3710",0.288
"3711",0.085
"3712",0.031
"3713",0.137
"3714",0.105
"3715",0.105
"3716",0.078
"3717",0.15
"3718",0.01
"3719",0.017
"3720",0.183
"3721",0.055
"3722",0.036
"3723",0.042
"3724",0
"3725",0.066
"3726",0.024
"3727",0.154
"3728",0.238
"3729",0.18
"3730",0.16
"3731",0.188
"3732",0.053
"3733",0.123
"3734",0.032
"3735",0.022
"3736",0.049
"3737",0.013
"3738",0
"3739",0.159
"3740",0.199
"3741",0.061
"3742",0.031
"3743",0.123
"3744",0.064
"3745",0
"3746",0.226
"3747",0.215
"3748",0.169
"3749",0.063
"3750",0.044
"3751",0.029
"3752",0.065
"3753",0.114
"3754",0.126
"3755",0.213
"3756",0.091
"3757",0.028
"3758",0.123
"3759",0.141
"3760",0.132
"3761",0.053
"3762",0.165
"3763",0
"3764",0.098
"3765",0.027
"3766",0.035
"3767",0.018
"3768",0.03
"3769",0.04
"3770",0.115
"3771",0.116
"3772",0.038
"3773",0.081
"3774",0.015
"3775",0.056
"3776",0.04
"3777",0.043
"3778",0.032
"3779",0.217
"3780",0.191
"3781",0.145
"3782",0.182
"3783",0.189
"3784",0.126
"3785",0.2
"3786",0.103
"3787",0.172
"3788",0.042
"3789",0.045
"3790",0.14
"3791",0.14
"3792",0.192
"3793",0.139
"3794",0.177
"3795",0.099
"3796",0.3
"3797",0.3
"3798",0.238
"3799",0.238
"3800",0.037
"3801",0.101
"3802",0.14
"3803",0.136
"3804",0.04
"3805",0.085
"3806",0.111
"3807",0.128
"3808",0.128
"3809",0.128
"3810",0.128
"3811",0.128
"3812",0.128
"3813",0.128
"3814",0.128
"3815",0.128
"3816",0.128
"3817",0.142
"3818",0.161
"3819",0.111
"3820",0.111
"3821",0.204
"3822",0
"3823",0.09
"3824",0.146
"3825",0.092
"3826",0.06
"3827",0.146
"3828",0.111
"3829",0.109
"3830",0.052
"3831",0.029
"3832",0.121
"3833",0.067
"3834",0.136
"3835",0.113
"3836",0.042
"3837",0.083
"3838",0.238
"3839",0.11
"3840",0.137
"3841",0.008
"3842",0.034
"3843",0.113
"3844",0.087
"3845",0.04
"3846",0.188
"3847",0.188
"3848",0.046
"3849",0.094
"3850",0.232
"3851",0.127
"3852",0.101
"3853",0.135
"3854",0.091
"3855",0.294
"3856",0.262
"3857",0.19
"3858",0.229
"3859",0.229
"3860",0.084
"3861",0.052
"3862",0.034
"3863",0.034
"3864",0.034
"3865",0.034
"3866",0.034
"3867",0.103
"3868",0.359
"3869",0.363
"3870",0.16
"3871",0.162
"3872",0.157
"3873",0.197
"3874",0.175
"3875",0.216
"3876",0.063
"3877",0.144
"3878",0.342
"3879",0.081
"3880",0.098
"3881",0.182
"3882",0.151
"3883",0.354
"3884",0.097
"3885",0.218
"3886",0.234
"3887",0.066
"3888",0.19
"3889",0.091
"3890",0.049
"3891",0.206
"3892",0.027
"3893",0.15
"3894",0.243
"3895",0.11
"3896",0.145
"3897",0.057
"3898",0.111
"3899",0.232
"3900",0.069
"3901",0.206
"3902",0.247
"3903",0.098
"3904",0.164
"3905",0.129
"3906",0.129
"3907",0.105
"3908",0.078
"3909",0.122
"3910",0.122
"3911",0.175
"3912",0.234
"3913",0.027
"3914",0.25
"3915",0.188
"3916",0.172
"3917",0.17
"3918",0.212
"3919",0.159
"3920",0.089
"3921",0.133
"3922",0.106
"3923",0.095
"3924",0.099
"3925",0.03
"3926",0.129
"3927",0.129
"3928",0.241
"3929",0.093
"3930",0.188
"3931",0.135
"3932",0.118
"3933",0.188
"3934",0.187
"3935",0.187
"3936",0.078
"3937",0.062
"3938",0.133
"3939",0.027
"3940",0.133
"3941",0.033
"3942",0.054
"3943",0.113
"3944",0.093
"3945",0.257
"3946",0.149
"3947",0.214
"3948",0
"3949",0.098
"3950",0.115
"3951",0.072
"3952",0.048
"3953",0.19
"3954",0.1
"3955",0.216
"3956",0.196
"3957",0.25
"3958",0.15
"3959",0.247
"3960",0.057
"3961",0.146
"3962",0.127
"3963",0.3
"3964",0.3
"3965",0.122
"3966",0.181
"3967",0.167
"3968",0.012
"3969",0.12
"3970",0.222
"3971",0.26
"3972",0.126
"3973",0.218
"3974",0.207
"3975",0.171
"3976",0.305
"3977",0.148
"3978",0.314
"3979",0.126
"3980",0.111
"3981",0.128
"3982",0.2
"3983",0.165
"3984",0.007
"3985",0.031
"3986",0.217
"3987",0.067
"3988",0.066
"3989",0.19
"3990",0.183
"3991",0.19
"3992",0.171
"3993",0.12
"3994",0.07
"3995",0.163
"3996",0.157
"3997",0
"3998",0.089
"3999",0.122
"4000",0.169
"4001",0.413
"4002",0.092
"4003",0.177
"4004",0.133
"4005",0.04
"4006",0.188
"4007",0
"4008",0.105
"4009",0.188
"4010",0.188
"4011",0.188
"4012",0.049
"4013",0.132
"4014",0
"4015",0.161
"4016",0.129
"4017",0.275
"4018",0.083
"4019",0.151
"4020",0.092
"4021",0.195
"4022",0.105
"4023",0.182
"4024",0.081
"4025",0.13
"4026",0.102
"4027",0.109
"4028",0.175
"4029",0.179
"4030",0.094
"4031",0.212
"4032",0.132
"4033",0.005
"4034",0.067
"4035",0
"4036",0.053
"4037",0.126
"4038",0.14
"4039",0.25
"4040",0.084
"4041",0.093
"4042",0.188
"4043",0.095
"4044",0.15
"4045",0.08
"4046",0.292
"4047",0.029
"4048",0.188
"4049",0.238
"4050",0.189
"4051",0.242
"4052",0.045
"4053",0.11
"4054",0.012
"4055",0.091
"4056",0.342
"4057",0.141
"4058",0.05
"4059",0.194
"4060",0.213
"4061",0.28
"4062",0.095
"4063",0.333
"4064",0.102
"4065",0.273
"4066",0.064
"4067",0.137
"4068",0.161
"4069",0.036
"4070",0.226
"4071",0.188
"4072",0.062
"4073",0.089
"4074",0.103
"4075",0.092
"4076",0.199
"4077",0.181
"4078",0.063
"4079",0.084
"4080",0.066
"4081",0.225
"4082",0.078
"4083",0.185
"4084",0.089
"4085",0.036
"4086",0.104
"4087",0.166
"4088",0.095
"4089",0.165
"4090",0.093
"4091",0.213
"4092",0.13
"4093",0.064
"4094",0.064
"4095",0.2
"4096",0.093
"4097",0.092
"4098",0.181
"4099",0.156
"4100",0.194
"4101",0.245
"4102",0.171
"4103",0.107
"4104",0.13
"4105",0.037
"4106",0.26
"4107",0.129
"4108",0.177
"4109",0.188
"4110",0.092
"4111",0.2
"4112",0.038
"4113",0.2
"4114",0.258
"4115",0.291
"4116",0.118
"4117",0.118
"4118",0.052
"4119",0.027
"4120",0.027
"4121",0.148
"4122",0.184
"4123",0.166
"4124",0.053
"4125",0.571
"4126",0.086
"4127",0.188
"4128",0.099
"4129",0.139
"4130",0.113
"4131",0.128
"4132",0.15
"4133",0.052
"4134",0.092
"4135",0.228
"4136",0.079
"4137",0.17
"4138",0.096
"4139",0.135
"4140",0.202
"4141",0.246
"4142",0.246
"4143",0.246
"4144",0.031
"4145",0.033
"4146",0.121
"4147",0.26
"4148",0
"4149",0.045
"4150",0.157
"4151",0.13
"4152",0.103
"4153",0.103
"4154",0.106
"4155",0.122
"4156",0.188
"4157",0.08
"4158",0.135
"4159",0.115
"4160",0.123
"4161",0.025
"4162",0.065
"4163",0.129
"4164",0.185
"4165",0.154
"4166",0.191
"4167",0.192
"4168",0.195
"4169",0.113
"4170",0
"4171",0.089
"4172",0.276
"4173",0.162
"4174",0.05
"4175",0.06
"4176",0.155
"4177",0.156
"4178",0.021
"4179",0.026
"4180",0.098
"4181",0.104
"4182",0.18
"4183",0.174
"4184",0.142
"4185",0
"4186",0.186
"4187",0.22
"4188",0.133
"4189",0.224
"4190",0.185
"4191",0.129
"4192",0.218
"4193",0.109
"4194",0.116
"4195",0.124
"4196",0.088
"4197",0.056
"4198",0.16
"4199",0.148
"4200",0.212
"4201",0.152
"4202",0.175
"4203",0.159
"4204",0.159
"4205",0.04
"4206",0.244
"4207",0
"4208",0.139
"4209",0.09
"4210",0.158
"4211",0.081
"4212",0.076
"4213",0.158
"4214",0.121
"4215",0.257
"4216",0.031
"4217",0.128
"4218",0.263
"4219",0.079
"4220",0.097
"4221",0.056
"4222",0.02
"4223",0.123
"4224",0.142
"4225",0
"4226",0.472
"4227",0.051
"4228",0.131
"4229",0.177
"4230",0.198
"4231",0.259
"4232",0.046
"4233",0.138
"4234",0.17
"4235",0.106
"4236",0.05
"4237",0.214
"4238",0.12
"4239",0.157
"4240",0.157
"4241",0.128
"4242",0.171
"4243",0.19
"4244",0.19
"4245",0.19
"4246",0.224
"4247",0.224
"4248",0.236
"4249",0.222
"4250",0.157
"4251",0.055
"4252",0.095
"4253",0.106
"4254",0.113
"4255",0.071
"4256",0.148
"4257",0.135
"4258",0.089
"4259",0.089
"4260",0.162
"4261",0.184
"4262",0.214
"4263",0.266
"4264",0.125
"4265",0.07
"4266",0.125
"4267",0.082
"4268",0.072
"4269",0.031
"4270",0.094
"4271",0.073
"4272",0.095
"4273",0.188
"4274",0.042
"4275",0.102
"4276",0.164
"4277",0.093
"4278",0.164
"4279",0.188
"4280",0.116
"4281",0.033
"4282",0.1
"4283",0.033
"4284",0.04
"4285",0.164
"4286",0.166
"4287",0.061
"4288",0.294
"4289",0.214
"4290",0.027
"4291",0.08
"4292",0.12
"4293",0.003
"4294",0.147
"4295",0.149
"4296",0.115
"4297",0.263
"4298",0.181
"4299",0.218
"4300",0.096
"4301",0.212
"4302",0.148
"4303",0.097
"4304",0.107
"4305",0.078
"4306",0.188
"4307",0.216
"4308",0.025
"4309",0.051
"4310",0.17
"4311",0.029
"4312",0.212
"4313",0.05
"4314",0.132
"4315",0.035
"4316",0.181
"4317",0.213
"4318",0.132
"4319",0.066
"4320",0.125
"4321",0.155
"4322",0.095
"4323",0.061
"4324",0.024
"4325",0.195
"4326",0.044
"4327",0.101
"4328",0.092
"4329",0
"4330",0.089
"4331",0
"4332",0.059
"4333",0.176
"4334",0.164
"4335",0.188
"4336",0.188
"4337",0.188
"4338",0.188
"4339",0.188
"4340",0.05
"4341",0.2
"4342",0.22
"4343",0.164
"4344",0.168
"4345",0.157
"4346",0.073
"4347",0.05
"4348",0.175
"4349",0.103
"4350",0.218
"4351",0.188
"4352",0.188
"4353",0.099
"4354",0.157
"4355",0.087
"4356",0.188
"4357",0.109
"4358",0.082
"4359",0.156
"4360",0.071
"4361",0.079
"4362",0.105
"4363",0.117
"4364",0.333
"4365",0.148
"4366",0.005
"4367",0.104
"4368",0.024
"4369",0.1
"4370",0.1
"4371",0.156
"4372",0.105
"4373",0.114
"4374",0.218
"4375",0.123
"4376",0.123
"4377",0
"4378",0.093
"4379",0.105
"4380",0.087
"4381",0.109
"4382",0.201
"4383",0.117
"4384",0.053
"4385",0.254
"4386",0.142
"4387",0.105
"4388",0.225
"4389",0.111
"4390",0.193
"4391",0.043
"4392",0.225
"4393",0.097
"4394",0.205
"4395",0.175
"4396",0.23
"4397",0.112
"4398",0.15
"4399",0.061
"4400",0.03
"4401",0.123
"4402",0.06
"4403",0.107
"4404",0.147
"4405",0.114
"4406",0.108
"4407",0.163
"4408",0.065
"4409",0.06
"4410",0.11
"4411",0.105
"4412",0.127
"4413",0.267
"4414",0.328
"4415",0.1
"4416",0.072
"4417",0.108
"4418",0.117
"4419",0.102
"4420",0.027
"4421",0.098
"4422",0.115
"4423",0.058
"4424",0.107
"4425",0.176
"4426",0.085
"4427",0.125
"4428",0.185
"4429",0.23
"4430",0.092
"4431",0.203
"4432",0.183
"4433",0.114
"4434",0.145
"4435",0.183
"4436",0.071
"4437",0.168
"4438",0.202
"4439",0.085
"4440",0.194
"4441",0.192
"4442",0.101
"4443",0.132
"4444",0.166
"4445",0.258
"4446",0.25
"4447",0.23
"4448",0.23
"4449",0.23
"4450",0.212
"4451",0.118
"4452",0.135
"4453",0.124
"4454",0.23
"4455",0.156
"4456",0.026
"4457",0.16
"4458",0.16
"4459",0.179
"4460",0.18
"4461",0.115
"4462",0.188
"4463",0.147
"4464",0.059
"4465",0.224
"4466",0.224
"4467",0.102
"4468",0.316
"4469",0.073
"4470",0.213
"4471",0
"4472",0.172
"4473",0.132
"4474",0.181
"4475",0.206
"4476",0.166
"4477",0.237
"4478",0.071
"4479",0.02
"4480",0.215
"4481",0.07
"4482",0.169
"4483",0.002
"4484",0.145
"4485",0.236
"4486",0.112
"4487",0.166
"4488",0.15
"4489",0.034
"4490",0.117
"4491",0.069
"4492",0.188
"4493",0.246
"4494",0.246
"4495",0.135
"4496",0.096
"4497",0.031
"4498",0.078
"4499",0.135
"4500",0.076
"4501",0.132
"4502",0.143
"4503",0.22
"4504",0.284
"4505",0.181
"4506",0.081
"4507",0.031
"4508",0.222
"4509",0.188
"4510",0.177
"4511",0.224
"4512",0.16
"4513",0.16
"4514",0.116
"4515",0.105
"4516",0.11
"4517",0.148
"4518",0.158
"4519",0.188
"4520",0.03
"4521",0.246
"4522",0.188
"4523",0.188
"4524",0.188
"4525",0.188
"4526",0.23
"4527",0
"4528",0.103
"4529",0.116
"4530",0.041
"4531",0.033
"4532",0.031
"4533",0.11
"4534",0.151
"4535",0.04
"4536",0.075
"4537",0.072
"4538",0.107
"4539",0.129
"4540",0.3
"4541",0.047
"4542",0.22
"4543",0.05
"4544",0.123
"4545",0
"4546",0.047
"4547",0.227
"4548",0.137
"4549",0.112
"4550",0.142
"4551",0.205
"4552",0.201
"4553",0.272
"4554",0.098
"4555",0.179
"4556",0.135
"4557",0.135
"4558",0.246
"4559",0.115
"4560",0.016
"4561",0.059
"4562",0.099
"4563",0.149
"4564",0.132
"4565",0.035
"4566",0.094
"4567",0.147
"4568",0.166
"4569",0.108
"4570",0.014
"4571",0.006
"4572",0.05
"4573",0.097
"4574",0.259
"4575",0.116
"4576",0.204
"4577",0.046
"4578",0.192
"4579",0.188
"4580",0.095
"4581",0.166
"4582",0.206
"4583",0.149
"4584",0.087
"4585",0.189
"4586",0.305
"4587",0.066
"4588",0.028
"4589",0.02
"4590",0.126
"4591",0.19
"4592",0.171
"4593",0.224
"4594",0.094
"4595",0.188
"4596",0.188
"4597",0.188
"4598",0.188
"4599",0.155
"4600",0.16
"4601",0.011
"4602",0.134
"4603",0.16
"4604",0.049
"4605",0.135
"4606",0.008
"4607",0.075
"4608",0.034
"4609",0.264
"4610",0.239
"4611",0.132
"4612",0.163
"4613",0.199
"4614",0.19
"4615",0
"4616",0.202
"4617",0.075
"4618",0.173
"4619",0.132
"4620",0.206
"4621",0.16
"4622",0.181
"4623",0.085
"4624",0.16
"4625",0.166
"4626",0.231
"4627",0.105
"4628",0.111
"4629",0.027
"4630",0.027
"4631",0.027
"4632",0.188
"4633",0.188
"4634",0.199
"4635",0.233
"4636",0.188
"4637",0.036
"4638",0.036
"4639",0.104
"4640",0.168
"4641",0.198
"4642",0.163
"4643",0.113
"4644",0.092
"4645",0.241
"4646",0.205
"4647",0.122
"4648",0.052
"4649",0.157
"4650",0.151
"4651",0.254
"4652",0.12
"4653",0.194
"4654",0.151
"4655",0.094
"4656",0.124
"4657",0.124
"4658",0.116
"4659",0.171
"4660",0.177
"4661",0.177
"4662",0.204
"4663",0.255
"4664",0.07
"4665",0.408
"4666",0.156
"4667",0.224
"4668",0.092
"4669",0.212
"4670",0
"4671",0.132
"4672",0.157
"4673",0.195
"4674",0.188
"4675",0.132
"4676",0.073
"4677",0.087
"4678",0.135
"4679",0.172
"4680",0.172
"4681",0.157
"4682",0.041
"4683",0.333
"4684",0.119
"4685",0.04
"4686",0.084
"4687",0.233
"4688",0.16
"4689",0.16
"4690",0.052
"4691",0.067
"4692",0.075
"4693",0.154
"4694",0.135
"4695",0.136
"4696",0.314
"4697",0.136
"4698",0.077
"4699",0.111
"4700",0.246
"4701",0.048
"4702",0.156
"4703",0.156
"4704",0
"4705",0.025
"4706",0.18
"4707",0.032
"4708",0.042
"4709",0
"4710",0.062
"4711",0.076
"4712",0.046
"4713",0
"4714",0.026
"4715",0.163
"4716",0.166
"4717",0.109
"4718",0.115
"4719",0.16
"4720",0.188
"4721",0.212
"4722",0.052
"4723",0.054
"4724",0.213
"4725",0.092
"4726",0.207
"4727",0.201
"4728",0.201
"4729",0.153
"4730",0.179
"4731",0.102
"4732",0.017
"4733",0.135
"4734",0.135
"4735",0.135
"4736",0.122
"4737",0.188
"4738",0.141
"4739",0.206
"4740",0.206
"4741",0.206
"4742",0.102
"4743",0.138
"4744",0.031
"4745",0.031
"4746",0.039
"4747",0.136
"4748",0.19
"4749",0.19
"4750",0.19
"4751",0.104
"4752",0.115
"4753",0.253
"4754",0.166
"4755",0.233
"4756",0.255
"4757",0.185
"4758",0.08
"4759",0.172
"4760",0
"4761",0.012
"4762",0.118
"4763",0.129
"4764",0.194
"4765",0.054
"4766",0.195
"4767",0.173
"4768",0.043
"4769",0.214
"4770",0.138
"4771",0.377
"4772",0.163
"4773",0.135
"4774",0.203
"4775",0
"4776",0.071
"4777",0.126
"4778",0.16
"4779",0.212
"4780",0.088
"4781",0.056
"4782",0.125
"4783",0.093
"4784",0.034
"4785",0.129
"4786",0.157
"4787",0.128
"4788",0.29
"4789",0.166
"4790",0.128
"4791",0.086
"4792",0.129
"4793",0.064
"4794",0.069
"4795",0.16
"4796",0.16
"4797",0.041
"4798",0.188
"4799",0.188
"4800",0.132
"4801",0
"4802",0.166
"4803",0.166
"4804",0.024
"4805",0.166
"4806",0.095
"4807",0.135
"4808",0.1
"4809",0.132
"4810",0.253
"4811",0.096
"4812",0.022
"4813",0.214
"4814",0.188
"4815",0.188
"4816",0.026
"4817",0.057
"4818",0.19
"4819",0.105
"4820",0.092
"4821",0.2
"4822",0.044
"4823",0.164
"4824",0.175
"4825",0.171
"4826",0.106
"4827",0.133
"4828",0.136
"4829",0.206
"4830",0.179
"4831",0.092
"4832",0.194
"4833",0.015
"4834",0.159
"4835",0.099
"4836",0.126
"4837",0.157
"4838",0.076
"4839",0.071
"4840",0.055
"4841",0.105
"4842",0.194
"4843",0.266
"4844",0.333
"4845",0.077
"4846",0.105
"4847",0.135
"4848",0.088
"4849",0.522
"4850",0.1
"4851",0.217
"4852",0.038
"4853",0.038
"4854",0.118
"4855",0.136
"4856",0.133
"4857",0.041
"4858",0.247
"4859",0.256
"4860",0.009
"4861",0.08
"4862",0.252
"4863",0.073
"4864",0.023
"4865",0.111
"4866",0.095
"4867",0.288
"4868",0.188
"4869",0.188
"4870",0.135
"4871",0.157
"4872",0.245
"4873",0.155
"4874",0.096
"4875",0.185
"4876",0.184
"4877",0.105
"4878",0.16
"4879",0.102
"4880",0.05
"4881",0.116
"4882",0.116
"4883",0.216
"4884",0.207
"4885",0.395
"4886",0.101
"4887",0.088
"4888",0.15
"4889",0.111
"4890",0.049
"4891",0.156
"4892",0.12
"4893",0.047
"4894",0.177
"4895",0.157
"4896",0.205
"4897",0.244
"4898",0.245
"4899",0.179
"4900",0.25
"4901",0.093
"4902",0.11
"4903",0.11
"4904",0.144
"4905",0.117
"4906",0.122
"4907",0.084
"4908",0.195
"4909",0.141
"4910",0.169
"4911",0.156
"4912",0.214
"4913",0.142
"4914",0.145
"4915",0.025
"4916",0.129
"4917",0.048
"4918",0.194
"4919",0.21
"4920",0.083
"4921",0.069
"4922",0.239
"4923",0.194
"4924",0.17
"4925",0.023
"4926",0.027
"4927",0
"4928",0.214
"4929",0.215
"4930",0.197
"4931",0.09
"4932",0.204
"4933",0.246
"4934",0.26
"4935",0.046
"4936",0.029
"4937",0.128
"4938",0.191
"4939",0.312
"4940",0.181
"4941",0.166
"4942",0.263
"4943",0.256
"4944",0.134
"4945",0.046
"4946",0.177
"4947",0.184
"4948",0.188
"4949",0.16
"4950",0.257
"4951",0.237
"4952",0.177
"4953",0.052
"4954",0.092
"4955",0.096
"4956",0.141
"4957",0.095
"4958",0.092
"4959",0.359
"4960",0.084
"4961",0.15
"4962",0.135
"4963",0.135
"4964",0.207
"4965",0.201
"4966",0.091
"4967",0.135
"4968",0.212
"4969",0.204
"4970",0.185
"4971",0.126
"4972",0.089
"4973",0.19
"4974",0.164
"4975",0.098
"4976",0.098
"4977",0.098
"4978",0.218
"4979",0.184
"4980",0.031
"4981",0.087
"4982",0.199
"4983",0.005
"4984",0.111
"4985",0.092
"4986",0.053
"4987",0.285
"4988",0.183
"4989",0.098
"4990",0.109
"4991",0.109
"4992",0
"4993",0.164
"4994",0.164
"4995",0.3
"4996",0.084
"4997",0.055
"4998",0.054
"4999",0.1
"5000",0.1
"5001",0.106
"5002",0.225
"5003",0.123
"5004",0.045
"5005",0.213
"5006",0.155
"5007",0.138
"5008",0.222
"5009",0.083
"5010",0.181
"5011",0.306
"5012",0.375
"5013",0.102
"5014",0.033
"5015",0.236
"5016",0.224
"5017",0.105
"5018",0.065
"5019",0.172
"5020",0.068
"5021",0.204
"5022",0.033
"5023",0.154
"5024",0.094
"5025",0.173
"5026",0.211
"5027",0.227
"5028",0.2
"5029",0.019
"5030",0.395
"5031",0.236
"5032",0.116
"5033",0.082
"5034",0.143
"5035",0.254
"5036",0.135
"5037",0.301
"5038",0.253
"5039",0.253
"5040",0.237
"5041",0.257
"5042",0.245
"5043",0.195
"5044",0.188
"5045",0.188
"5046",0.188
"5047",0.188
"5048",0
"5049",0.168
"5050",0.117
"5051",0.168
"5052",0.039
"5053",0.152
"5054",0.203
"5055",0.161
"5056",0.115
"5057",0.098
"5058",0.098
"5059",0.212
"5060",0.15
"5061",0.194
"5062",0.183
"5063",0.132
"5064",0.181
"5065",0.141
"5066",0.141
"5067",0.141
"5068",0.141
"5069",0.133
"5070",0.359
"5071",0.171
"5072",0.196
"5073",0.145
"5074",0.15
"5075",0.263
"5076",0.266
"5077",0.159
"5078",0.192
"5079",0.293
"5080",0.244
"5081",0.196
"5082",0.135
"5083",0.164
"5084",0.156
"5085",0.026
"5086",0.083
"5087",0.073
"5088",0.228
"5089",0.102
"5090",0.16
"5091",0.063
"5092",0.093
"5093",0.062
"5094",0.022
"5095",0.164
"5096",0.107
"5097",0.093
"5098",0.07
"5099",0.229
"5100",0.099
"5101",0.333
"5102",0.142
"5103",0.138
"5104",0.162
"5105",0.077
"5106",0.173
"5107",0.086
"5108",0.035
"5109",0.217
"5110",0.093
"5111",0.027
"5112",0.175
"5113",0.043
"5114",0.093
"5115",0.461
"5116",0.271
"5117",0.155
"5118",0.083
"5119",0.257
"5120",0
"5121",0.153
"5122",0.239
"5123",0.032
"5124",0.091
"5125",0.181
"5126",0.02
"5127",0.109
"5128",0.118
"5129",0.189
"5130",0.188
"5131",0.188
"5132",0.188
"5133",0.188
"5134",0.188
"5135",0.188
"5136",0.188
"5137",0.188
"5138",0.135
"5139",0.132
"5140",0.206
"5141",0.192
"5142",0.102
"5143",0.176
"5144",0.152
"5145",0.263
"5146",0.185
"5147",0.109
"5148",0.132
"5149",0.22
"5150",0.22
"5151",0.137
"5152",0.115
"5153",0.072
"5154",0.135
"5155",0.053
"5156",0.06
"5157",0.073
"5158",0.205
"5159",0.224
"5160",0.19
"5161",0.153
"5162",0.116
"5163",0.095
"5164",0.123
"5165",0.123
"5166",0.199
"5167",0.194
"5168",0.141
"5169",0.141
"5170",0.141
"5171",0.141
"5172",0.141
"5173",0.141
"5174",0.141
"5175",0.141
"5176",0.141
"5177",0.244
"5178",0.179
"5179",0.266
"5180",0.097
"5181",0.179
"5182",0.233
"5183",0.09
"5184",0.125
"5185",0.053
"5186",0.026
"5187",0.245
"5188",0.193
"5189",0.127
"5190",0.142
"5191",0.06
"5192",0.157
"5193",0.147
"5194",0.091
"5195",0.067
"5196",0.273
"5197",0.29
"5198",0.19
"5199",0.126
"5200",0.065
"5201",0.135
"5202",0.352
"5203",0.122
"5204",0.129
"5205",0.04
"5206",0.095
"5207",0.203
"5208",0.065
"5209",0.177
"5210",0.166
"5211",0.173
"5212",0.266
"5213",0.146
"5214",0.17
"5215",0.218
"5216",0.088
"5217",0.096
"5218",0.096
"5219",0.096
"5220",0.125
"5221",0.098
"5222",0.194
"5223",0.16
"5224",0.181
"5225",0.103
"5226",0.103
"5227",0.185
"5228",0.153
"5229",0.132
"5230",0.16
"5231",0.16
"5232",0.138
"5233",0.25
"5234",0.16
"5235",0.188
"5236",0.188
"5237",0.188
"5238",0.188
"5239",0.188
"5240",0.188
"5241",0.188
"5242",0.188
"5243",0.16
"5244",0.116
"5245",0.032
"5246",0.116
"5247",0.034
"5248",0.067
"5249",0.205
"5250",0.253
"5251",0.135
"5252",0.253
"5253",0.135
"5254",0.132
"5255",0.132
"5256",0.132
"5257",0.109
"5258",0.093
"5259",0.093
"5260",0.13
"5261",0.126
"5262",0.105
"5263",0.085
"5264",0.198
"5265",0.106
"5266",0.157
"5267",0.157
"5268",0.151
"5269",0.151
"5270",0.166
"5271",0.166
"5272",0.278
"5273",0.059
"5274",0.141
"5275",0.141
"5276",0.141
"5277",0.141
"5278",0.141
"5279",0.141
"5280",0.141
"5281",0.141
"5282",0.141
"5283",0.141
"5284",0.141
"5285",0.058
"5286",0.022
"5287",0.181
"5288",0.133
"5289",0.033
"5290",0.189
"5291",0.495
"5292",0.097
"5293",0.06
"5294",0.141
"5295",0.04
"5296",0.188
"5297",0.048
"5298",0.192
"5299",0
"5300",0.164
"5301",0.151
"5302",0.187
"5303",0.062
"5304",0.1
"5305",0.193
"5306",0.088
"5307",0.266
"5308",0.113
"5309",0.091
"5310",0.093
"5311",0.131
"5312",0
"5313",0.085
"5314",0.294
"5315",0.105
"5316",0.121
"5317",0.051
"5318",0.145
"5319",0.046
"5320",0.176
"5321",0.189
"5322",0.025
"5323",0.258
"5324",0.441
"5325",0.111
"5326",0.116
"5327",0.133
"5328",0.121
"5329",0.16
"5330",0.113
"5331",0.063
"5332",0.243
"5333",0.216
"5334",0.202
"5335",0.053
"5336",0.181
"5337",0.22
"5338",0.079
"5339",0.037
"5340",0.213
"5341",0.164
"5342",0.143
"5343",0.197
"5344",0.132
"5345",0.092
"5346",0.092
"5347",0.206
"5348",0.206
"5349",0.128
"5350",0.087
"5351",0.188
"5352",0.188
"5353",0.188
"5354",0.188
"5355",0.188
"5356",0.188
"5357",0.188
"5358",0.148
"5359",0.181
"5360",0.17
"5361",0.305
"5362",0.305
"5363",0.257
"5364",0.305
"5365",0.182
"5366",0.187
"5367",0.132
"5368",0.16
"5369",0.111
"5370",0.218
"5371",0.089
"5372",0.201
"5373",0.116
"5374",0.116
"5375",0.101
"5376",0.101
"5377",0.101
"5378",0.088
"5379",0.19
"5380",0.115
"5381",0.21
"5382",0.155
"5383",0.194
"5384",0.083
"5385",0.024
"5386",0.038
"5387",0.038
"5388",0.038
"5389",0.222
"5390",0.141
"5391",0.141
"5392",0.141
"5393",0.141
"5394",0.141
