"","INC_PCT_M2","C150_4_POOLED_SUPP","PCT10_EARN_WNE_P6","GT_25K_P6","C150_4","NPT4_75UP_PUB","TUITIONFEE_OUT"
"146",0.1027900147,0.480045994415067,3700,0.401,0.477957436517533,12227,5950
"147",0.061440678,0.480045994415067,3900,0.349,0.477957436517533,10419,5032
"148",0.156133829,0.47985871313672,5900,0.53,0.4769,13560.7976040353,24470
"149",0.1165172855,0.480045994415067,5000,0.47,0.477957436517533,9345,3788
"150",0.0703812317,0.41482962962962,4600,0.367,0.3857,13560.7976040353,12564
"151",0.112368633963963,0.480045994415067,3100,0.298,0.477957436517533,13560.7976040353,4315
"152",0.0689338235,0.480045994415067,4000,0.434,0.477957436517533,6647,5590
"153",0.1538461538,0.480045994415067,6770.71801819237,0.500679491525424,0.477957436517533,13560.7976040353,16758.9995218743
"154",0.0779782037,0.480045994415067,4100,0.451,0.477957436517533,13510,5753
"155",0.112368633963963,0.480045994415067,3600,0.414,0.477957436517533,11272,4396
"156",0.0952380952,0.480045994415067,6770.71801819237,0.241,0.477957436517533,13560.7976040353,16758.9995218743
"157",0.112368633963963,0.480045994415067,6770.71801819237,0.164,0.477957436517533,13560.7976040353,16758.9995218743
"158",0.2011331445,0.4021786231884,6700,0.522,0.4056,13560.7976040353,14360
"159",0.075095057,0.480045994415067,5900,0.451,0.477957436517533,13560.7976040353,4442
"160",0.120123839,0.30206666666666,7100,0.572,0.3061,13208,11186
"161",0.0964230171,0.480045994415067,4200,0.442,0.477957436517533,13560.7976040353,6117
"162",0.1313750807,0.24419125827814,6200,0.515,0.2578,10227,10511
"163",0.1109674639,0.31456226303317,4400,0.512,0.3111,13560.7976040353,19740
"164",0.0815370778,0.37326267281105,6400,0.578,0.3388,13560.7976040353,18048
"165",0.112368633963963,0.480045994415067,5500,0.5,0.477957436517533,13560.7976040353,16758.9995218743
