"","PAR_ED_PCT_1STGEN","MN_EARN_WNE_P6","PCT75_EARN_WNE_P6","INC_PCT_M2","NPT4_PUB","GT_25K_P6","C100_4"
"1488",0.3641238118,34500,44400,0.1545936396,17781,0.687,0.2814
"1489",0.50406693,27100,37500,0.1141118296,7330,0.478,0.326050843593251
"1490",0.4894736842,52600,64800,0.0925925926,9624.65620094192,0.913,0.326050843593251
"1491",0.5598448109,30200,40400,0.0683463252,7240,0.536,0.326050843593251
"1492",0.5503512881,34600,47500,0.0823723229,9624.65620094192,0.656,0.0294
"1493",0.4302090357,27700,37700,0.1070574163,8740,0.51,0.326050843593251
"1494",0.4205128205,28600,41000,0.1304347826,9624.65620094192,0.526,0.326050843593251
"1495",0.4524886878,47000,63900,0.1436781609,9624.65620094192,0.829,0.326050843593251
"1496",0.1909547739,33500,45000,0.1976047904,9624.65620094192,0.662,0.7235
"1497",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1498",0.3046018992,39100,52800,0.1538461538,9624.65620094192,0.681,0.3641
"1499",0.5611552347,22800,32000,0.0697028009,9624.65620094192,0.399,0.326050843593251
"1500",0.2946979038,26300,36700,0.1504424779,9624.65620094192,0.499,0.4318
"1501",0.5934065934,29569.8983050847,40187.6009768927,0.1388888889,15049,0.500679491525424,0.326050843593251
"1502",0.45703125,46600,60600,0.1,9624.65620094192,0.724,0.326050843593251
"1503",0.3696682464,35400,49100,0.1684210526,9624.65620094192,0.625,0.3955
"1504",0.1246312684,33900,46200,0.1194029851,9624.65620094192,0.634,0.7746
"1505",0.2303370787,37400,45900,0.1307609861,9624.65620094192,0.746,0.5583
"1506",0.1941747573,41500,52000,0.1263565891,9624.65620094192,0.802,0.7069
"1507",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1508",0.6041666667,15400,21200,0.112368633963963,9624.65620094192,0.182,0.326050843593251
"1509",0.4662983425,29700,40300,0.1337466785,9624.65620094192,0.558,0.2381
"1510",0.3823851204,35300,45200,0.1556439582,13737,0.703,0.2975
"1511",0.352570829,35600,44800,0.1542527631,17801,0.737,0.3307
"1512",0.5053475936,31700,43600,0.1017274472,9624.65620094192,0.614,0.326050843593251
"1513",0.1275272162,33400,41200,0.1634182909,9624.65620094192,0.669,0.611
"1514",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1515",0.388172043,27100,37000,0.1151012891,11031,0.484,0.326050843593251
"1516",0.4455445545,24700,35500,0.1696428571,9624.65620094192,0.423,0.326050843593251
"1517",0.1100746269,23600,32300,0.1936619718,9624.65620094192,0.375,0.6324
"1518",0.2276080084,100300,132300,0.1196498054,9624.65620094192,0.858,0.8575
"1519",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1520",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.5294
"1521",0.1759379043,49100,60900,0.1336573512,9624.65620094192,0.846,0.9009
"1522",0.4458747806,26700,35900,0.0976128575,6807,0.471,0.326050843593251
"1523",0.47186444148188,17900,40187.6009768927,0.112368633963963,9624.65620094192,0.254,0.326050843593251
"1524",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1525",0.6140350877,16800,40187.6009768927,0.112368633963963,9624.65620094192,0.226,0.326050843593251
"1526",0.3019296254,33700,42500,0.1649048626,9624.65620094192,0.714,0.5218
"1527",0.4162162162,63700,76400,0.1302325581,9624.65620094192,0.936,0.326050843593251
"1528",0.2419974392,28700,40100,0.1792114695,9624.65620094192,0.537,0.4486
"1529",0.5,29569.8983050847,40187.6009768927,0.0763358779,9624.65620094192,0.500679491525424,0.326050843593251
"1530",0.3153171528,41700,55700,0.1443564721,16798,0.743,0.2715
"1531",0.6296296296,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1532",0.7045454545,16900,40187.6009768927,0.112368633963963,9624.65620094192,0.237,0.326050843593251
"1533",0.552238806,26900,35400,0.112368633963963,9624.65620094192,0.512,0.326050843593251
"1534",0.215583508,40600,52600,0.1471464842,18819,0.732,0.6279
"1535",0.417690957,40100,52400,0.1297584187,11265,0.698,0.1588
"1536",0.4570374275,35000,49500,0.1023587005,12347,0.632,0.326050843593251
"1537",0.2989690722,88600,124300,0.152238806,9624.65620094192,0.918,0.5075
"1538",0.237388724,29400,40500,0.1531034483,22594,0.514,0.5165
"1539",0.2333333333,102700,124600,0.1466498104,9624.65620094192,0.862,0.8117
"1540",0.2038216561,67600,93400,0.1459293395,15785,0.845,0.5492
"1541",0.47186444148188,76800,40187.6009768927,0.112368633963963,9624.65620094192,0.931,0.326050843593251
"1542",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1543",0.5769230769,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1544",0.4850700792,29300,39700,0.1249690057,7410,0.551,0.326050843593251
"1545",0.2414752958,44200,55400,0.1450980392,9624.65620094192,0.812,0.6285
"1546",0.2384937238,65500,40187.6009768927,0.1098039216,9624.65620094192,0.926,0.326050843593251
"1547",0.5003063725,30700,41700,0.1160048135,4611,0.569,0.326050843593251
"1548",0.2966507177,22400,28600,0.1511111111,9624.65620094192,0.359,0.4875
"1549",0.1761658031,32200,41600,0.1544715447,9624.65620094192,0.624,0.7621
"1550",0.3641618497,32600,42000,0.1526520052,9624.65620094192,0.62,0.3214
"1551",0.4824902724,29300,39700,0.1324626866,7920,0.52,0.326050843593251
"1552",0.4225352113,32700,44100,0.091954023,9624.65620094192,0.564,0.326050843593251
"1553",0.47186444148188,26100,34400,0.1666666667,9624.65620094192,0.396,0.2828
"1554",0.47186444148188,19700,40187.6009768927,0.112368633963963,9624.65620094192,0.309,0.326050843593251
"1555",0.47186444148188,28500,39900,0.1287128713,9624.65620094192,0.528,0.7342
"1556",0.47186444148188,82600,40187.6009768927,0.112368633963963,9624.65620094192,0.925,0.326050843593251
"1557",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1558",0.47186444148188,65700,80800,0.112368633963963,9624.65620094192,0.845,0.326050843593251
"1559",0.47186444148188,23200,40187.6009768927,0.112368633963963,9624.65620094192,0.386,0.326050843593251
"1560",0.4004024145,30700,40900,0.1395348837,9624.65620094192,0.618,0.2703
"1561",0.3302139037,38600,47400,0.1310861423,9624.65620094192,0.715,0.4476
"1562",0.3591455274,27200,36500,0.1564380265,14884,0.532,0.3354
"1563",0.47186444148188,34900,40187.6009768927,0.0900900901,9624.65620094192,0.646,0.326050843593251
"1564",0.5367786937,28400,39000,0.0990759754,8150,0.525,0.326050843593251
"1565",0.3763157895,28900,39500,0.1093394077,9624.65620094192,0.52,0.2814
"1566",0.1864009379,52200,66400,0.1290251434,9624.65620094192,0.824,0
"1567",0.5310679612,28800,38300,0.0942009971,8047,0.532,0.326050843593251
"1568",0.4163319946,44000,62000,0.1448763251,9624.65620094192,0.737,0.5274
"1569",0.5253164557,28400,38300,0.118226601,9624.65620094192,0.544,0.1867
"1570",0.486789073,37500,52400,0.1017253774,12122,0.652,0.326050843593251
"1571",0.5020010005,29500,39500,0.1123110151,7221,0.52,0.326050843593251
"1572",0.332155477,46000,59600,0.1851265823,9624.65620094192,0.744,0.3713
"1573",0.4006633499,35400,46300,0.1599882145,15762,0.689,0.2251
"1574",0.5924644368,22800,32300,0.0540691193,9624.65620094192,0.431,0.326050843593251
"1575",0.191198786,44200,59700,0.1790830946,9624.65620094192,0.787,0.6154
"1576",0.47186444148188,27500,40187.6009768927,0.1395348837,9624.65620094192,0.439,0.326050843593251
"1577",0.1516393443,34300,45100,0.1430429129,9624.65620094192,0.657,0.8196
"1578",0.5411764706,37900,52000,0.0725388601,12181,0.699,0.326050843593251
"1579",0.3930510315,38800,50700,0.1386827458,9624.65620094192,0.72,0.6159
"1580",0.4771463867,28300,39500,0.091769158,8754,0.494,0.326050843593251
"1581",0.368872549,37200,49600,0.1589275843,15919,0.711,0.2743
"1582",0.1945945946,44400,55500,0.1168032787,9624.65620094192,0.829,0.7934
"1583",0.3141616929,39800,50400,0.1506112469,9624.65620094192,0.719,0.3899
"1584",0.47186444148188,18300,40187.6009768927,0.112368633963963,9624.65620094192,0.243,0.326050843593251
"1585",0.133192389,64800,75200,0.131097561,9624.65620094192,0.844,0.879
"1586",0.1522633745,43600,54300,0.1586073501,9624.65620094192,0.718,0.8171
"1587",0.2394533571,47400,61500,0.1531680441,9624.65620094192,0.829,0.4908
"1588",0.2494415488,41800,55100,0.1741258741,9624.65620094192,0.778,0.5034
"1589",0.2933572711,34500,44400,0.1561980724,16861,0.692,0.4835
"1590",0.1475409836,36400,46100,0.17383821,9624.65620094192,0.698,0.7452
"1591",0.2857142857,30700,40300,0.1310483871,9624.65620094192,0.67,0.4444
"1592",0.1798029557,44400,56600,0.1670588235,9624.65620094192,0.65,0.8848
"1593",0.1381628081,62500,75600,0.1269146608,9624.65620094192,0.884,0.7434
"1594",0.3626679018,37300,49000,0.1665257819,16429,0.712,0.3124
"1595",0.2945914845,32000,40700,0.1887201735,9624.65620094192,0.612,0.4378
"1596",0.1883239171,36800,47000,0.1931407942,9624.65620094192,0.679,0.6124
"1597",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1598",0.7186963979,29000,41000,0.0513176144,9624.65620094192,0.527,0.326050843593251
"1599",0.2507507508,33100,41900,0.1854014599,9624.65620094192,0.593,0.5748
"1600",0.4609571788,26100,33900,0.133105802,3886,0.45,0.326050843593251
"1601",0.1777777778,34200,50500,0.1823416507,9624.65620094192,0.598,0.323
"1602",0.2633802817,29300,39400,0.2144808743,9624.65620094192,0.568,0.3033
"1603",0.497445425,25800,34800,0.108654422,9624.65620094192,0.429,0.0222
"1604",0.497445425,25800,34800,0.108654422,9624.65620094192,0.429,0.0169
"1605",0.4321243523,23900,33200,0.1390977444,6810,0.391,0.326050843593251
"1606",0.134060795,34400,48300,0.1798179059,9624.65620094192,0.643,0.5765
"1607",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1608",0.5158371041,31300,42100,0.1124031008,9624.65620094192,0.596,0.326050843593251
"1609",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1610",0.3086053412,33500,42300,0.1734563157,15558,0.635,0.2051
"1611",0.4494786048,23200,32000,0.0923507463,6771,0.364,0.326050843593251
"1612",0.5325203252,18400,24000,0.0564174894,9624.65620094192,0.227,0.326050843593251
"1613",0.4794520548,45100,59500,0.188034188,9624.65620094192,0.777,0.3226
"1614",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1615",0.2509505703,34300,47300,0.130198915,9624.65620094192,0.605,0.3496
"1616",0.4429472477,29200,40300,0.138946281,9624.65620094192,0.515,0.2403
"1617",0.5304347826,18200,25700,0.1365313653,9624.65620094192,0.263,0.326050843593251
"1618",0.4646875748,26900,36400,0.1178601876,4370,0.456,0.326050843593251
"1619",0.5051546392,17000,23600,0.112368633963963,9624.65620094192,0.212,0.326050843593251
"1620",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1621",0.4433106576,38300,51700,0.115234375,9624.65620094192,0.64,0.326050843593251
"1622",0.3498007968,44600,57900,0.1362318841,9624.65620094192,0.747,0.3636
"1623",0.5873140172,19800,27400,0.0321046373,9624.65620094192,0.306,0.326050843593251
"1624",0.5873140172,19800,27400,0.0321046373,9624.65620094192,0.306,0.326050843593251
"1625",0.3748486886,33000,43300,0.1558954119,12955,0.606,0.1241
"1626",0.3791263755,38200,49700,0.1666924625,13230,0.688,0.2137
"1627",0.5483870968,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1628",0.5350701403,25600,34800,0.1503496503,6552,0.423,0.326050843593251
"1629",0.1881533101,63000,75700,0.1464646465,9624.65620094192,0.904,0.1179
"1630",0.4012539185,24700,34100,0.1899109792,8061,0.438,0.326050843593251
"1631",0.4622496148,26200,40187.6009768927,0.1419354839,9624.65620094192,0.538,0.2115
"1632",0.3549951503,32400,41500,0.2040457344,9624.65620094192,0.585,0.2537
"1633",0.4244559064,25800,35000,0.1454525435,5031,0.469,0.326050843593251
"1634",0.2890569605,34500,45200,0.1828784962,16815,0.668,0.3135
"1635",0.3490566038,21700,40187.6009768927,0.1833333333,9624.65620094192,0.405,0.1786
"1636",0.5160706832,26900,37300,0.0591993186,3969,0.449,0.326050843593251
"1637",0.1764705882,34200,43900,0.154954955,9624.65620094192,0.686,0.7019
"1638",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"1639",0.4537472562,27900,38600,0.1234705228,7036,0.488,0.326050843593251
"1640",0.1359832636,32900,45200,0.1623762376,9624.65620094192,0.612,0.7665
"1641",0.4268965517,27300,36300,0.1163396075,4281,0.49,0.326050843593251
"1642",0.4869875223,27600,39600,0.1066005578,5186,0.497,0.326050843593251
"1643",0.487804878,23000,32000,0.1178451178,6087,0.371,0.326050843593251
"1644",0.5403726708,15300,40187.6009768927,0.112368633963963,9624.65620094192,0.136,0.326050843593251
"1645",0.4966153846,22700,31700,0.1116883117,6131,0.38,0.326050843593251
"1646",0.353421859,31000,40800,0.1863117871,11558,0.564,0.1796
"1647",0.4296701671,27800,38300,0.1268115942,6613,0.495,0.326050843593251
"1648",0.2870813397,43600,59900,0.1553544495,9624.65620094192,0.739,0.1198
"1649",0.4444444444,14100,40187.6009768927,0.112368633963963,9624.65620094192,0.216,0.326050843593251
"1650",0.5092723241,26600,36500,0.0973114643,7108,0.474,0.326050843593251
"1651",0.4264538198,36800,51500,0.1221765914,9624.65620094192,0.655,0.2069
"1652",0.4731182796,25700,34700,0.0543933054,9624.65620094192,0.446,0.0526
"1653",0.3996598639,29200,37800,0.1606864275,9624.65620094192,0.541,0.2476
"1654",0.1811882903,56200,71700,0.1466422263,15787,0.789,0.7557
"1655",0.223700495,41400,54600,0.1418985593,16382,0.745,0.5285
"1656",0.196937698,48900,67000,0.189769821,14336,0.789,0.255
"1657",0.3936877076,38600,52900,0.126007326,12227,0.656,0.1602
"1658",0.3890500363,36500,49400,0.1306381557,14026,0.621,0.0922
"1659",0.4653846154,25800,35300,0.1274010192,6244,0.445,0.326050843593251
"1660",0.4807813485,26800,38000,0.1124361158,4393,0.484,0.326050843593251
"1661",0.4620098039,23800,31200,0.1574279379,15754,0.39,0.326050843593251
"1662",0.7719298246,14300,40187.6009768927,0.112368633963963,9624.65620094192,0.087,0.326050843593251
"1663",0.497445425,25800,34800,0.108654422,9624.65620094192,0.429,0
"1664",0.456206089,24800,34700,0.1232876712,4929,0.415,0.326050843593251
"1665",0.5607371192,19500,27400,0.0486768134,9624.65620094192,0.308,0.326050843593251
"1666",0.4504219409,23500,30400,0.1320754717,2210,0.384,0.326050843593251
"1667",0.3289786223,29500,39300,0.1870463428,12039,0.528,0.2169
"1668",0.4615384615,29569.8983050847,40187.6009768927,0.0873493976,9624.65620094192,0.500679491525424,0.326050843593251
"1669",0.4251350025,26600,35100,0.158111824,8295,0.435,0.326050843593251
"1670",0.4121140143,43400,56000,0.171009772,9624.65620094192,0.753,0.4005
"1671",0.474137931,26800,36900,0.0665983607,4032,0.462,0.326050843593251
"1672",0.3490323686,37300,50700,0.1528489117,11631,0.669,0.1597
"1673",0.341503268,30300,39600,0.1904024768,9624.65620094192,0.578,0.2695
"1674",0.4772727273,13100,40187.6009768927,0.112368633963963,9624.65620094192,0.131,0.326050843593251
"1675",0.47186444148188,26900,40187.6009768927,0.2089552239,9624.65620094192,0.511,0.5161
"1676",0.5597269625,20500,29000,0.0803822372,9624.65620094192,0.388,0.326050843593251
"1677",0.5535211268,19300,27300,0.0764705882,9624.65620094192,0.327,0.326050843593251
"1678",0.5318961725,19400,25800,0.0831469053,9624.65620094192,0.276,0.326050843593251
"1679",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0
"1680",0.3768529076,34000,45300,0.1796038544,14058,0.622,0.0874
"1681",0.4842554706,28000,38900,0.0953310314,4650,0.487,0.326050843593251
"1682",0.4468085106,38400,51400,0.1643335362,9624.65620094192,0.671,0.2462
"1683",0.4731934732,27800,37900,0.1319261214,5964,0.481,0.326050843593251
"1684",0.464673913,22700,30600,0.1443053071,8849,0.349,0.326050843593251
"1685",0.3943377149,24600,32900,0.1161347518,9624.65620094192,0.429,0.326050843593251
"1686",0.3651726672,36100,46600,0.1974043716,9624.65620094192,0.632,0.3342
"1687",0.3548387097,28000,39400,0.1712538226,9624.65620094192,0.494,0.2
"1688",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1689",0.4926829268,16600,21500,0.1446280992,9624.65620094192,0.226,0.326050843593251
"1690",0.4859813084,48000,61300,0.1214750542,9624.65620094192,0.828,0.326050843593251
"1691",0.3973730641,26200,35900,0.093579235,6148,0.459,0.326050843593251
"1692",0.5580310881,22700,31600,0.0316254554,5729,0.367,0.326050843593251
"1693",0.38441331,35700,47900,0.1149934811,12476,0.599,0.1075
"1694",0.4736842105,24100,31700,0.1398713826,3706,0.408,0.326050843593251
"1695",0.30213533,33600,43700,0.1469398408,15903,0.611,0.2314
"1696",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1697",0.2533333333,29500,40187.6009768927,0.1724137931,9624.65620094192,0.541,0
"1698",0.2801822323,35000,44700,0.2005590496,14865,0.688,0.326050843593251
"1699",0.3500784929,34800,46200,0.1509054326,13961,0.688,0.326050843593251
"1700",0.3573333333,32900,43500,0.1681145809,12992,0.637,0.326050843593251
"1701",0.2801204819,40700,52200,0.1619047619,9624.65620094192,0.73,0.472
"1702",0.3648535565,30800,39200,0.1627906977,9758,0.6,0.326050843593251
"1703",0.3205342237,28200,37200,0.142228739,12091,0.527,0.326050843593251
"1704",0.2624614027,33200,42500,0.2017184943,14589,0.654,0.2653
"1705",0.2,30400,39700,0.2206896552,9624.65620094192,0.611,0.3978
"1706",0.1726618705,41700,54400,0.1880088823,9624.65620094192,0.764,0.6456
"1707",0.1726618705,41700,54400,0.1880088823,9624.65620094192,0.764,0.326050843593251
"1708",0.3395989975,30400,40900,0.1524763495,10780,0.55,0.326050843593251
"1709",0.1301020408,40300,49400,0.1363636364,9624.65620094192,0.726,0.9098
"1710",0.1322404372,36500,45400,0.2027027027,9624.65620094192,0.744,0.6649
"1711",0.3469251337,42900,54200,0.1662721893,9624.65620094192,0.73,0.2844
"1712",0.3557755776,33700,43800,0.1378518093,12565,0.616,0.326050843593251
"1713",0.1604095563,28500,37400,0.3069306931,9624.65620094192,0.518,0.5029
"1714",0.3336339044,32300,43400,0.1352426412,13520,0.617,0.326050843593251
"1715",0.47186444148188,16200,40187.6009768927,0.112368633963963,9624.65620094192,0.175,0.326050843593251
"1716",0.3660130719,20500,27600,0.0872093023,9624.65620094192,0.344,0.326050843593251
"1717",0.3046104928,31700,41500,0.150137741,11684,0.603,0.326050843593251
"1718",0.4867008866,27000,36300,0.1227068895,9624.65620094192,0.536,0.3333
"1719",0.3755535872,31000,41000,0.1730182927,11126,0.598,0.326050843593251
"1720",0.1630309989,38800,51200,0.2030567686,9624.65620094192,0.753,0.8036
"1721",0.2263414634,40100,51500,0.1861281826,9624.65620094192,0.741,0.5635
"1722",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1723",0.3772893773,31800,42100,0.1104895105,13797,0.623,0.326050843593251
"1724",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1725",0.3587081892,30700,42400,0.1316582915,10014,0.518,0.326050843593251
"1726",0.328100471,27600,36700,0.1255172414,9624.65620094192,0.519,0.326050843593251
"1727",0.3711843712,34900,46400,0.1420260096,11946,0.678,0.326050843593251
"1728",0.3305555556,30300,40300,0.148241206,10304,0.551,0.326050843593251
"1729",0.3006802721,28300,36900,0.1225204201,9624.65620094192,0.532,0.2406
"1730",0.47186444148188,48900,40187.6009768927,0.112368633963963,9624.65620094192,0.81,0.326050843593251
"1731",0.1123809524,31500,41300,0.1901279707,9624.65620094192,0.571,0.8389
"1732",0.3780418789,31000,40400,0.1608357629,11757,0.626,0.326050843593251
"1733",0.259626836,36500,46100,0.1812409289,13898,0.723,0.2227
"1734",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"1735",0.47186444148188,29569.8983050847,40187.6009768927,0.168,9624.65620094192,0.500679491525424,0.326050843593251
"1736",0.47186444148188,29569.8983050847,40187.6009768927,0.168,9624.65620094192,0.500679491525424,0.326050843593251
"1737",0.5099347495,35400,47400,0.0733325573,9624.65620094192,0.659,0.5
"1738",0.3558558559,33700,44300,0.0949868074,7986,0.556,0.326050843593251
"1739",0.3765432099,40700,52600,0.1211982621,14270,0.757,0.1017
"1740",0.1977272727,43700,55800,0.1495112133,16954,0.763,0.5846
"1741",0.3115079365,36900,47100,0.1887141536,13216,0.677,0.3277
"1742",0.3628318584,28500,36900,0.1220238095,9624.65620094192,0.602,0.326050843593251
"1743",0.1856763926,28800,38800,0.1670702179,9624.65620094192,0.488,0.5825
"1744",0.3987813135,31300,41700,0.0777815934,14188,0.53,0.326050843593251
"1745",0.5277980447,31300,41400,0.0754226268,9624.65620094192,0.564,0
"1746",0.4126394052,22500,31400,0.1314984709,9624.65620094192,0.39,0.326050843593251
"1747",0.47186444148188,29569.8983050847,40187.6009768927,0.2,9624.65620094192,0.500679491525424,0.2727
"1748",0.1997329773,37500,47800,0.152994464,17315,0.726,0.3434
"1749",0.2077028886,31100,38800,0.1778907243,14326,0.647,0.5362
"1750",0.3804213135,29500,38800,0.1384120172,9624.65620094192,0.571,0.375
"1751",0.3098591549,19200,27400,0.1518987342,9624.65620094192,0.331,0.326050843593251
"1752",0.2259431963,34000,41800,0.2108409725,15183,0.683,0.2335
"1753",0.3813169985,34000,45200,0.1313569535,16328,0.648,0.326050843593251
"1754",0.5221782448,31300,42500,0.0562410035,9624.65620094192,0.549,0.2
"1755",0.3816793893,27000,36500,0.0517241379,9624.65620094192,0.498,0.377
"1756",0.3561267781,33100,43700,0.1271116605,14146,0.634,0.326050843593251
"1757",0.2452471483,27300,35500,0.2226211849,9624.65620094192,0.559,0.266
"1758",0.3168380463,32900,43500,0.1683168317,11774,0.626,0.326050843593251
"1759",0.1395856052,34100,43800,0.2258726899,9624.65620094192,0.648,0.4709
"1760",0.2490974729,36700,47600,0.0969899666,9624.65620094192,0.597,0
"1761",0.47186444148188,23400,40187.6009768927,0.202247191,9624.65620094192,0.383,0
"1762",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"1763",0.4453961456,27300,36200,0.1063829787,13125,0.54,0.326050843593251
"1764",0.3827160494,21600,29700,0.1853932584,9552,0.372,0.326050843593251
"1765",0.3459074733,31700,41600,0.1520414381,15894,0.616,0.326050843593251
"1766",0.1680555556,39400,50100,0.148241206,9624.65620094192,0.796,0.7418
"1767",0.336051648,33800,44400,0.1536879224,9443,0.659,0.326050843593251
"1768",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"1769",0.2922502334,35600,45200,0.1741573034,14183,0.722,0.1815
"1770",0.1358024691,44900,58100,0.1479374111,9624.65620094192,0.803,0.7202
"1771",0.2840236686,36000,46200,0.1854166667,9624.65620094192,0.689,0.547
"1772",0.1165413534,36700,47700,0.1871275328,9624.65620094192,0.681,0.8585
"1773",0.3507692308,30200,40700,0.1725543478,9624.65620094192,0.542,0.4345
"1774",0.2748655914,44300,59200,0.1838509317,9624.65620094192,0.779,0.5461
"1775",0.1509330406,44100,55800,0.146875,9624.65620094192,0.812,0.5995
"1776",0.5046106557,24200,34100,0.0680437424,9624.65620094192,0.462,0.326050843593251
"1777",0.2861930295,41500,55400,0.1528013582,9624.65620094192,0.769,0.3729
"1778",0.4844080169,28400,38300,0.1150308408,9624.65620094192,0.544,0
"1779",0.4042370455,28000,39000,0.0799140289,13649,0.525,0.326050843593251
"1780",0.2684859155,31300,39800,0.2044198895,14387,0.632,0.208
"1781",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"1782",0.3093333333,29300,39400,0.1723300971,12072,0.532,0.326050843593251
"1783",0.2751196172,40100,53700,0.1248677249,9624.65620094192,0.739,0.326050843593251
"1784",0.3550762756,30400,39500,0.1848230912,10402,0.584,0.326050843593251
"1785",0.3642201835,31000,40200,0.1533388293,15089,0.611,0.326050843593251
"1786",0.2363523573,35700,45000,0.1816355811,17620,0.739,0.3164
"1787",0.47186444148188,60300,74100,0.112368633963963,9624.65620094192,0.865,0.326050843593251
"1788",0.357444693,31500,41400,0.1336315892,9504,0.617,0.326050843593251
"1789",0.3404397069,27600,37700,0.0638792102,15112,0.475,0.1951
"1790",0.4007832898,34500,44500,0.1135734072,9624.65620094192,0.652,0.342
"1791",0.3754512635,25500,32100,0.180887372,9624.65620094192,0.558,0.3462
"1792",0.5184577523,19000,27100,0.0285158782,9624.65620094192,0.29,0.326050843593251
"1793",0.4009137636,25700,34500,0.0737664875,2836,0.426,0.326050843593251
"1794",0.3311011905,29700,37600,0.1138377641,15335,0.563,0.151
"1795",0.4413177763,25500,33600,0.0939161252,5208,0.424,0.326050843593251
"1796",0.4128406122,24800,33400,0.0689545599,3662,0.405,0.326050843593251
"1797",0.4925373134,16400,22500,0.112368633963963,9624.65620094192,0.192,0.326050843593251
"1798",0.3922114047,24300,32300,0.0658096474,3524,0.399,0.326050843593251
"1799",0.4268795057,25500,33300,0.0545574058,5357,0.435,0.326050843593251
"1800",0.4404162471,26100,34000,0.1025036819,5707,0.437,0.326050843593251
"1801",0.3293465578,25300,33300,0.0662083015,15432,0.453,0.1887
"1802",0.4096484056,25700,33100,0.0888241718,5408,0.409,0.326050843593251
"1803",0.4347088751,23900,32800,0.076436222,6723,0.382,0.326050843593251
"1804",0.47186444148188,37500,51100,0.1590106007,9624.65620094192,0.695,0.6203
"1805",0.2536168729,41500,49500,0.1252896392,14358,0.695,0.37
"1806",0.3955453149,30700,40600,0.1675900277,9810,0.568,0.2259
"1807",0.4186666667,21800,29700,0.0578512397,6547,0.351,0.1278
"1808",0.2247667515,34900,44600,0.147220047,9624.65620094192,0.686,0.3581
"1809",0.4512239021,26500,34400,0.0912431108,8327,0.435,0.326050843593251
"1810",0.2576633386,35600,44800,0.1327477627,15902,0.656,0.3015
"1811",0.4651051625,25700,33100,0.1057815846,5887,0.435,0.326050843593251
"1812",0.434733514,25900,34200,0.0919881306,6244,0.463,0.326050843593251
"1813",0.432183908,26300,36800,0.0786174178,1563,0.441,0.326050843593251
"1814",0.4456692913,17900,24400,0.0663129973,9624.65620094192,0.24,0.0976
"1815",0.3360413589,31500,41300,0.1161137441,12549,0.587,0.2502
"1816",0.4393063584,17700,22300,0.112368633963963,9624.65620094192,0.21,0.326050843593251
"1817",0.2988764045,23500,31300,0.0583501006,9624.65620094192,0.369,0.2869
"1818",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
